,setup,model,mse,predictors,correlation,sens,spec,prec,params
274,BARX2_body,grace,0.81687218297482744,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3148,BARX2_prom,grace,0.81171281150199071,3,,,,,"lambda 1=10.0, lambda 2=0.01"
280,BCL2_body,grace,1.3574072362756648,12,,,,,"lambda 1=10.0, lambda 2=0.01"
3154,BCL2_prom,grace,1.4030753173917405,13,,,,,"lambda 1=10.0, lambda 2=0.01"
3160,BIRC5_prom,grace,1.0297565928247248,6,,,,,"lambda 1=10.0, lambda 2=0.01"
286,BLM_body,grace,0.81681595600040124,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3166,BLM_prom,grace,0.9084422266279395,7,,,,,"lambda 1=10.0, lambda 2=0.01"
292,BMP10_body,grace,0.092660456808907582,0,,,,,"lambda 1=10.0, lambda 2=0.01"
3172,BMP10_prom,grace,0.092660456808907582,0,,,,,"lambda 1=10.0, lambda 2=0.01"
298,BMP5_body,grace,0.44647867848454698,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3178,BMP5_prom,grace,0.46036238062110341,6,,,,,"lambda 1=10.0, lambda 2=0.01"
304,BRAF_body,grace,0.52950933092275276,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3184,BRAF_prom,grace,0.54176256912516296,3,,,,,"lambda 1=10.0, lambda 2=0.01"
310,BRCA1_body,grace,0.43136899203122359,13,,,,,"lambda 1=10.0, lambda 2=0.01"
316,BRCA2_body,grace,0.79023314737777717,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3190,BRCA2_prom,grace,0.77088514459833801,7,,,,,"lambda 1=10.0, lambda 2=0.01"
322,BRS3_body,grace,0.10644627664485942,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3196,BRS3_prom,grace,0.10639750263824235,1,,,,,"lambda 1=10.0, lambda 2=0.01"
328,BRWD1_body,grace,0.22404390274973895,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3202,BRWD1_prom,grace,0.22475618876233266,3,,,,,"lambda 1=10.0, lambda 2=0.01"
334,BTC_body,grace,0.83319674634439234,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3208,BTC_prom,grace,0.85776765931105037,6,,,,,"lambda 1=10.0, lambda 2=0.01"
346,BUB1B_body,grace,0.75898222544228777,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3220,BUB1B_prom,grace,0.83173704712833985,6,,,,,"lambda 1=10.0, lambda 2=0.01"
340,BUB1_body,grace,1.0625098860321995,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3214,BUB1_prom,grace,1.2880564991146652,7,,,,,"lambda 1=10.0, lambda 2=0.01"
352,CACNB4_body,grace,1.0704484187882033,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3226,CACNB4_prom,grace,1.0913437120003129,2,,,,,"lambda 1=10.0, lambda 2=0.01"
358,CALCB_body,grace,2.1544054291102159,15,,,,,"lambda 1=10.0, lambda 2=0.01"
3232,CALCB_prom,grace,2.201232722901652,10,,,,,"lambda 1=10.0, lambda 2=0.01"
364,CAPN6_body,grace,2.4912534135394906,16,,,,,"lambda 1=10.0, lambda 2=0.01"
3238,CAPN6_prom,grace,2.357904270594235,17,,,,,"lambda 1=10.0, lambda 2=0.01"
370,CASP2_body,grace,0.13748103083720317,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3244,CASP2_prom,grace,0.13781548289784307,1,,,,,"lambda 1=10.0, lambda 2=0.01"
376,CASR_body,grace,0.18377054424931086,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3250,CASR_prom,grace,0.18076939920887755,1,,,,,"lambda 1=10.0, lambda 2=0.01"
382,CBL_body,grace,0.16318158688994375,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3256,CBL_prom,grace,0.17377981534252424,4,,,,,"lambda 1=10.0, lambda 2=0.01"
388,CCKAR_body,grace,0.17188663103714757,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3262,CCKAR_prom,grace,0.17753919030509901,1,,,,,"lambda 1=10.0, lambda 2=0.01"
394,CCNA2_body,grace,0.84753183122634124,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3268,CCNA2_prom,grace,1.0258318511724824,7,,,,,"lambda 1=10.0, lambda 2=0.01"
400,CCNB2_body,grace,0.7137793704918759,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3274,CCNB2_prom,grace,0.81984965592975789,7,,,,,"lambda 1=10.0, lambda 2=0.01"
406,CCNE1_body,grace,0.93849616642028355,10,,,,,"lambda 1=10.0, lambda 2=0.01"
3280,CCNE1_prom,grace,0.98961776012598446,8,,,,,"lambda 1=10.0, lambda 2=0.01"
412,CCNE2_body,grace,0.8031678864558065,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3286,CCNE2_prom,grace,0.85288197053580395,9,,,,,"lambda 1=10.0, lambda 2=0.01"
418,CCNF_body,grace,0.40018037101480108,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3292,CCNF_prom,grace,0.399847694301534,7,,,,,"lambda 1=10.0, lambda 2=0.01"
424,CCR3_body,grace,0.28982550264365903,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3298,CCR3_prom,grace,0.28775688072662475,2,,,,,"lambda 1=10.0, lambda 2=0.01"
430,CCR4_body,grace,0.24326569714190394,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3304,CCR4_prom,grace,0.22452829161826404,3,,,,,"lambda 1=10.0, lambda 2=0.01"
436,CDC14A_body,grace,0.9967764253399386,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3310,CDC14A_prom,grace,0.98358341416287853,3,,,,,"lambda 1=10.0, lambda 2=0.01"
442,CDC20_body,grace,0.69349956680718472,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3316,CDC20_prom,grace,0.78413495974102942,5,,,,,"lambda 1=10.0, lambda 2=0.01"
448,CDC25A_body,grace,0.45943068955975996,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3322,CDC25A_prom,grace,0.48593403086986842,9,,,,,"lambda 1=10.0, lambda 2=0.01"
454,CDC25C_body,grace,0.60593478316817562,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3328,CDC25C_prom,grace,0.66102855580686826,6,,,,,"lambda 1=10.0, lambda 2=0.01"
460,CDC27_body,grace,0.12671573944313422,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3334,CDC27_prom,grace,0.12598266996586924,3,,,,,"lambda 1=10.0, lambda 2=0.01"
466,CDC5L_body,grace,0.24985495547470327,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3340,CDC5L_prom,grace,0.25775891426047548,2,,,,,"lambda 1=10.0, lambda 2=0.01"
472,CDC6_body,grace,1.171202863475914,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3346,CDC6_prom,grace,1.1432333096666623,10,,,,,"lambda 1=10.0, lambda 2=0.01"
478,CDC7_body,grace,0.8741427413054963,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3352,CDC7_prom,grace,0.83222416536384491,6,,,,,"lambda 1=10.0, lambda 2=0.01"
484,CDH1_body,grace,1.4246300826456297,10,,,,,"lambda 1=10.0, lambda 2=0.01"
3358,CDH1_prom,grace,1.3137860840336921,10,,,,,"lambda 1=10.0, lambda 2=0.01"
490,CDH6_body,grace,0.35125642348985597,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3364,CDH6_prom,grace,0.34351480450070127,6,,,,,"lambda 1=10.0, lambda 2=0.01"
496,CDH8_body,grace,0.40274986964833653,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3370,CDH8_prom,grace,0.40267535545514621,3,,,,,"lambda 1=10.0, lambda 2=0.01"
502,CDK2_body,grace,0.35162325398979832,6,,,,,"lambda 1=10.0, lambda 2=0.01"
508,CDK5R1_body,grace,0.352008190442751,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3376,CDK5R1_prom,grace,0.35570519820030483,3,,,,,"lambda 1=10.0, lambda 2=0.01"
514,CDK6_body,grace,0.64227425293348761,12,,,,,"lambda 1=10.0, lambda 2=0.01"
3382,CDK6_prom,grace,0.76082139354120315,9,,,,,"lambda 1=10.0, lambda 2=0.01"
520,CDKL1_body,grace,0.3286536786456552,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3388,CDKL1_prom,grace,0.33734777381106551,2,,,,,"lambda 1=10.0, lambda 2=0.01"
526,CDKL2_body,grace,1.125958116681443,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3394,CDKL2_prom,grace,0.80938298122233243,6,,,,,"lambda 1=10.0, lambda 2=0.01"
532,CDT1_body,grace,0.4368177530395474,11,,,,,"lambda 1=10.0, lambda 2=0.01"
3400,CDT1_prom,grace,0.53275528703481267,9,,,,,"lambda 1=10.0, lambda 2=0.01"
538,CEACAM5_body,grace,3.0529658455790383,17,,,,,"lambda 1=10.0, lambda 2=0.01"
3406,CEACAM5_prom,grace,2.7889233433781366,16,,,,,"lambda 1=10.0, lambda 2=0.01"
544,CENPA_body,grace,0.93633552409968668,10,,,,,"lambda 1=10.0, lambda 2=0.01"
3412,CENPA_prom,grace,1.1234729354258168,8,,,,,"lambda 1=10.0, lambda 2=0.01"
550,CENPE_body,grace,0.81519139015290554,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3418,CENPE_prom,grace,0.87095785365006884,9,,,,,"lambda 1=10.0, lambda 2=0.01"
556,CENPF_body,grace,0.99058019652916862,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3424,CENPF_prom,grace,1.0890032955688698,5,,,,,"lambda 1=10.0, lambda 2=0.01"
562,CENPI_body,grace,0.71778514781039471,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3430,CENPI_prom,grace,0.84197227662989982,5,,,,,"lambda 1=10.0, lambda 2=0.01"
568,CEP152_body,grace,0.25849019958245134,12,,,,,"lambda 1=10.0, lambda 2=0.01"
3436,CEP152_prom,grace,0.27344601029879095,7,,,,,"lambda 1=10.0, lambda 2=0.01"
574,CFTR_body,grace,0.7920649666273879,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3442,CFTR_prom,grace,0.81912828297568419,6,,,,,"lambda 1=10.0, lambda 2=0.01"
580,CHAF1A_body,grace,0.2825800460593344,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3448,CHAF1A_prom,grace,0.2818012599528652,4,,,,,"lambda 1=10.0, lambda 2=0.01"
586,CHAF1B_body,grace,0.83445725068410692,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3454,CHAF1B_prom,grace,0.88986819548840523,6,,,,,"lambda 1=10.0, lambda 2=0.01"
592,CHEK1_body,grace,0.60706488404261849,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3460,CHEK1_prom,grace,0.66495285791889047,5,,,,,"lambda 1=10.0, lambda 2=0.01"
598,CHRNA6_body,grace,0.58007174122262362,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3466,CHRNA6_prom,grace,0.61272685433726948,7,,,,,"lambda 1=10.0, lambda 2=0.01"
604,CHUK_body,grace,0.29125381297486003,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3472,CHUK_prom,grace,0.28907720496451672,3,,,,,"lambda 1=10.0, lambda 2=0.01"
610,CIITA_body,grace,0.32015048677527508,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3478,CIITA_prom,grace,0.23587171567822179,13,,,,,"lambda 1=10.0, lambda 2=0.01"
616,CLCN5_body,grace,0.82606388037652534,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3484,CLCN5_prom,grace,0.88024529936718465,4,,,,,"lambda 1=10.0, lambda 2=0.01"
622,CLDN18_body,grace,0.064942962207782631,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3490,CLDN18_prom,grace,0.064575776097634416,2,,,,,"lambda 1=10.0, lambda 2=0.01"
628,CLEC4M_body,grace,0.10373305770505228,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3496,CLEC4M_prom,grace,0.10480286986784504,3,,,,,"lambda 1=10.0, lambda 2=0.01"
634,COL14A1_body,grace,2.0406719532098254,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3502,COL14A1_prom,grace,1.9852333758477447,9,,,,,"lambda 1=10.0, lambda 2=0.01"
640,COL19A1_body,grace,0.20707735367327929,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3508,COL19A1_prom,grace,0.20968485938987916,2,,,,,"lambda 1=10.0, lambda 2=0.01"
646,COL4A3_body,grace,0.29961002963691202,4,,,,,"lambda 1=10.0, lambda 2=0.01"
652,CPA1_body,grace,0.2844361706478104,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3514,CPA1_prom,grace,0.28347404335727266,2,,,,,"lambda 1=10.0, lambda 2=0.01"
658,CPSF6_body,grace,0.11602456325993006,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3520,CPSF6_prom,grace,0.11306204279386003,3,,,,,"lambda 1=10.0, lambda 2=0.01"
664,CPT1A_body,grace,0.34084118804944613,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3526,CPT1A_prom,grace,0.34101539157126121,1,,,,,"lambda 1=10.0, lambda 2=0.01"
670,CR1_body,grace,0.34168830863269478,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3532,CR1_prom,grace,0.27667098160583259,5,,,,,"lambda 1=10.0, lambda 2=0.01"
676,CREBBP_body,grace,0.16786786786937746,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3538,CREBBP_prom,grace,0.16962608900945869,3,,,,,"lambda 1=10.0, lambda 2=0.01"
682,CTNND2_body,grace,3.2649191503867803,17,,,,,"lambda 1=10.0, lambda 2=0.01"
3544,CTNND2_prom,grace,3.582396647549996,11,,,,,"lambda 1=10.0, lambda 2=0.01"
688,CTSE_body,grace,0.19815364375951183,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3550,CTSE_prom,grace,0.19898312080132041,1,,,,,"lambda 1=10.0, lambda 2=0.01"
694,CTSG_body,grace,2.1133861243379028,14,,,,,"lambda 1=10.0, lambda 2=0.01"
3556,CTSG_prom,grace,2.1295258784145981,10,,,,,"lambda 1=10.0, lambda 2=0.01"
700,CUL2_body,grace,0.15628529370304148,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3562,CUL2_prom,grace,0.15377421774435196,2,,,,,"lambda 1=10.0, lambda 2=0.01"
706,CYP11B1_body,grace,0.086083020935461982,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3568,CYP11B1_prom,grace,0.087635241863195434,1,,,,,"lambda 1=10.0, lambda 2=0.01"
712,CYP21A2_body,grace,1.0897410487784707,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3574,CYP21A2_prom,grace,1.1006931487387703,10,,,,,"lambda 1=10.0, lambda 2=0.01"
718,CYP24A1_body,grace,1.5513425435171828,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3580,CYP24A1_prom,grace,1.6185715621544563,10,,,,,"lambda 1=10.0, lambda 2=0.01"
724,CYP27B1_body,grace,1.6030184061281902,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3586,CYP27B1_prom,grace,1.5286769863073826,9,,,,,"lambda 1=10.0, lambda 2=0.01"
730,CYP2A6_body,grace,1.8284147622313212,14,,,,,"lambda 1=10.0, lambda 2=0.01"
736,CYP2A7_body,grace,2.3174907000302367,14,,,,,"lambda 1=10.0, lambda 2=0.01"
3592,CYP2A7_prom,grace,2.3885751910098239,11,,,,,"lambda 1=10.0, lambda 2=0.01"
742,CYP2C9_body,grace,0.29895546378260113,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3598,CYP2C9_prom,grace,0.30453755530065146,5,,,,,"lambda 1=10.0, lambda 2=0.01"
748,CYP3A4_body,grace,0.42446066441318137,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3604,CYP3A4_prom,grace,0.44035751891479841,6,,,,,"lambda 1=10.0, lambda 2=0.01"
754,CYP3A7_body,grace,0.37522221453243604,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3610,CYP3A7_prom,grace,0.41367985847413108,7,,,,,"lambda 1=10.0, lambda 2=0.01"
760,CYP4F2_body,grace,1.2920208841082064,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3616,CYP4F2_prom,grace,1.4010753025358116,8,,,,,"lambda 1=10.0, lambda 2=0.01"
766,DAZL_body,grace,0.70588509854917492,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3622,DAZL_prom,grace,0.66010769490110799,4,,,,,"lambda 1=10.0, lambda 2=0.01"
772,DBT_body,grace,0.10214550416862481,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3628,DBT_prom,grace,0.10283868140026649,1,,,,,"lambda 1=10.0, lambda 2=0.01"
778,DCT_body,grace,0.075564137449983262,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3634,DCT_prom,grace,0.078361183729167672,4,,,,,"lambda 1=10.0, lambda 2=0.01"
784,DDC_body,grace,1.6993768400701841,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3640,DDC_prom,grace,1.807418494975956,14,,,,,"lambda 1=10.0, lambda 2=0.01"
790,DDX51_body,grace,0.13815245683990726,5,,,,,"lambda 1=10.0, lambda 2=0.01"
796,DDX6_body,grace,0.26055510392520226,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3646,DDX6_prom,grace,0.25987560133776844,2,,,,,"lambda 1=10.0, lambda 2=0.01"
802,DHFR_body,grace,0.23830433658480854,7,,,,,"lambda 1=10.0, lambda 2=0.01"
808,DLG1_body,grace,0.1595098381494075,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3652,DLG1_prom,grace,0.16035747289143162,1,,,,,"lambda 1=10.0, lambda 2=0.01"
814,DLX4_body,grace,1.0207965430255195,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3658,DLX4_prom,grace,1.0151610662894697,3,,,,,"lambda 1=10.0, lambda 2=0.01"
820,DNMT1_body,grace,0.16859657773139614,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3664,DNMT1_prom,grace,0.17220015332468158,4,,,,,"lambda 1=10.0, lambda 2=0.01"
826,DSG1_body,grace,0.71724268612943465,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3670,DSG1_prom,grace,0.69132093017140051,8,,,,,"lambda 1=10.0, lambda 2=0.01"
832,DTNA_body,grace,0.78854300030164837,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3676,DTNA_prom,grace,0.80174692474373288,4,,,,,"lambda 1=10.0, lambda 2=0.01"
838,DTYMK_body,grace,0.26145413547367857,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3682,DTYMK_prom,grace,0.26262720754101704,5,,,,,"lambda 1=10.0, lambda 2=0.01"
844,E2F1_body,grace,0.46811971097913613,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3688,E2F1_prom,grace,0.52716132759717682,7,,,,,"lambda 1=10.0, lambda 2=0.01"
850,EGFR_body,grace,0.49122010220023993,12,,,,,"lambda 1=10.0, lambda 2=0.01"
3694,EGFR_prom,grace,0.50017880797464287,12,,,,,"lambda 1=10.0, lambda 2=0.01"
856,ELAVL2_body,grace,0.83239427645078701,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3700,ELAVL2_prom,grace,0.80360931882160269,6,,,,,"lambda 1=10.0, lambda 2=0.01"
862,ELK4_body,grace,0.24106220972410697,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3706,ELK4_prom,grace,0.24251902805597825,4,,,,,"lambda 1=10.0, lambda 2=0.01"
868,ELOVL6_body,grace,0.69677627333728454,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3712,ELOVL6_prom,grace,0.7092926701926755,6,,,,,"lambda 1=10.0, lambda 2=0.01"
874,EP300_body,grace,0.31482439569326792,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3718,EP300_prom,grace,0.30651532816736626,3,,,,,"lambda 1=10.0, lambda 2=0.01"
880,EPB42_body,grace,0.29545684227373126,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3724,EPB42_prom,grace,0.31011327598020605,3,,,,,"lambda 1=10.0, lambda 2=0.01"
886,EPHA5_body,grace,0.35297629543475301,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3730,EPHA5_prom,grace,0.3751478016815406,6,,,,,"lambda 1=10.0, lambda 2=0.01"
892,EPHB1_body,grace,0.57707427392893174,11,,,,,"lambda 1=10.0, lambda 2=0.01"
3736,EPHB1_prom,grace,0.56311680476263215,11,,,,,"lambda 1=10.0, lambda 2=0.01"
898,EPHB2_body,grace,0.48815662557799905,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3742,EPHB2_prom,grace,0.45462249372350988,4,,,,,"lambda 1=10.0, lambda 2=0.01"
904,EPHB3_body,grace,0.55542568529770275,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3748,EPHB3_prom,grace,0.55901000850039584,7,,,,,"lambda 1=10.0, lambda 2=0.01"
910,EPYC_body,grace,1.5626249467629663,10,,,,,"lambda 1=10.0, lambda 2=0.01"
3754,EPYC_prom,grace,1.7036395644513593,6,,,,,"lambda 1=10.0, lambda 2=0.01"
916,ERBB3_body,grace,0.45673129278150149,10,,,,,"lambda 1=10.0, lambda 2=0.01"
3760,ERBB3_prom,grace,0.49621958308664527,7,,,,,"lambda 1=10.0, lambda 2=0.01"
922,ERBB4_body,grace,1.2297073331576311,12,,,,,"lambda 1=10.0, lambda 2=0.01"
3766,ERBB4_prom,grace,1.3936763291320842,13,,,,,"lambda 1=10.0, lambda 2=0.01"
928,ERCC2_body,grace,0.21604987245416668,0,,,,,"lambda 1=10.0, lambda 2=0.01"
3772,ERCC2_prom,grace,0.21604987245416668,0,,,,,"lambda 1=10.0, lambda 2=0.01"
934,ERCC4_body,grace,0.22084208958028023,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3778,ERCC4_prom,grace,0.22714178024930909,2,,,,,"lambda 1=10.0, lambda 2=0.01"
940,ESPL1_body,grace,0.1919101171070991,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3784,ESPL1_prom,grace,0.20697766089948347,8,,,,,"lambda 1=10.0, lambda 2=0.01"
946,ESR1_body,grace,1.8624447009967977,15,,,,,"lambda 1=10.0, lambda 2=0.01"
3790,ESR1_prom,grace,1.9325091754419825,23,,,,,"lambda 1=10.0, lambda 2=0.01"
952,ETV1_body,grace,0.5989743487989343,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3796,ETV1_prom,grace,0.61806667851543629,6,,,,,"lambda 1=10.0, lambda 2=0.01"
958,ETV3_body,grace,0.062698533644858792,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3802,ETV3_prom,grace,0.063207725623469962,4,,,,,"lambda 1=10.0, lambda 2=0.01"
964,EXO1_body,grace,0.95954555484798576,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3808,EXO1_prom,grace,1.0988606067770295,3,,,,,"lambda 1=10.0, lambda 2=0.01"
970,EXPH5_body,grace,0.33112183165961223,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3814,EXPH5_prom,grace,0.33866685256646495,6,,,,,"lambda 1=10.0, lambda 2=0.01"
982,F2RL3_body,grace,0.15882220340637154,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3826,F2RL3_prom,grace,0.16447228515616691,3,,,,,"lambda 1=10.0, lambda 2=0.01"
976,F2_body,grace,0.098365101942416891,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3820,F2_prom,grace,0.091400303377828229,5,,,,,"lambda 1=10.0, lambda 2=0.01"
988,FANCC_body,grace,0.1342982158942356,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3832,FANCC_prom,grace,0.13525830689818386,3,,,,,"lambda 1=10.0, lambda 2=0.01"
994,FANCG_body,grace,0.37527495826585722,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3838,FANCG_prom,grace,0.39867786570630781,3,,,,,"lambda 1=10.0, lambda 2=0.01"
1000,FANCI_body,grace,0.5835650776729806,5,,,,,"lambda 1=10.0, lambda 2=0.01"
3844,FANCI_prom,grace,0.5858157430442551,6,,,,,"lambda 1=10.0, lambda 2=0.01"
1006,FASLG_body,grace,1.3446072072139188,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3850,FASLG_prom,grace,1.0674964452751676,5,,,,,"lambda 1=10.0, lambda 2=0.01"
1012,FBP2_body,grace,1.355009928794584,4,,,,,"lambda 1=10.0, lambda 2=0.01"
3856,FBP2_prom,grace,1.3697420776158982,5,,,,,"lambda 1=10.0, lambda 2=0.01"
1018,FEV_body,grace,0.13232742129629627,0,,,,,"lambda 1=10.0, lambda 2=0.01"
3862,FEV_prom,grace,0.13232742129629627,0,,,,,"lambda 1=10.0, lambda 2=0.01"
1024,FGB_body,grace,0.55263034272263412,13,,,,,"lambda 1=10.0, lambda 2=0.01"
3868,FGB_prom,grace,0.51352375442967935,14,,,,,"lambda 1=10.0, lambda 2=0.01"
1030,FGFR2_body,grace,2.1373541864572738,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3874,FGFR2_prom,grace,2.1064530228543026,4,,,,,"lambda 1=10.0, lambda 2=0.01"
1036,FGFR4_body,grace,1.0987340879697844,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3880,FGFR4_prom,grace,0.93936883765723111,8,,,,,"lambda 1=10.0, lambda 2=0.01"
1042,FGL1_body,grace,1.3155546780597998,9,,,,,"lambda 1=10.0, lambda 2=0.01"
3886,FGL1_prom,grace,1.2144006674913217,8,,,,,"lambda 1=10.0, lambda 2=0.01"
1048,FLT1_body,grace,0.45000980792413542,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3892,FLT1_prom,grace,0.45679429044597425,6,,,,,"lambda 1=10.0, lambda 2=0.01"
1054,FLT4_body,grace,0.10598096721116732,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3898,FLT4_prom,grace,0.1078398871669678,3,,,,,"lambda 1=10.0, lambda 2=0.01"
3904,FMO3_prom,grace,1.0687472916319076,13,,,,,"lambda 1=10.0, lambda 2=0.01"
1060,FOLH1_body,grace,0.78534783302684597,7,,,,,"lambda 1=10.0, lambda 2=0.01"
3910,FOLH1_prom,grace,0.84480165223350334,5,,,,,"lambda 1=10.0, lambda 2=0.01"
1066,FOXM1_body,grace,0.9137924206016832,8,,,,,"lambda 1=10.0, lambda 2=0.01"
1072,FSHR_body,grace,0.18216332681977743,1,,,,,"lambda 1=10.0, lambda 2=0.01"
3916,FSHR_prom,grace,0.18319713763216541,2,,,,,"lambda 1=10.0, lambda 2=0.01"
1078,FUT3_body,grace,2.3053303105518377,17,,,,,"lambda 1=10.0, lambda 2=0.01"
3922,FUT3_prom,grace,2.2331921142106865,14,,,,,"lambda 1=10.0, lambda 2=0.01"
1084,GAB1_body,grace,0.35216402810594843,8,,,,,"lambda 1=10.0, lambda 2=0.01"
3928,GAB1_prom,grace,0.32202391454311879,9,,,,,"lambda 1=10.0, lambda 2=0.01"
1090,GAD2_body,grace,0.1823363209577723,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3934,GAD2_prom,grace,0.18305018288724831,1,,,,,"lambda 1=10.0, lambda 2=0.01"
1096,GALNT3_body,grace,1.773607003608981,16,,,,,"lambda 1=10.0, lambda 2=0.01"
3940,GALNT3_prom,grace,1.9725872818581844,15,,,,,"lambda 1=10.0, lambda 2=0.01"
3946,GCG_prom,grace,0.32841141154651937,1,,,,,"lambda 1=10.0, lambda 2=0.01"
1102,GDF11_body,grace,0.190175229606901,6,,,,,"lambda 1=10.0, lambda 2=0.01"
3952,GDF11_prom,grace,0.19550892104127462,3,,,,,"lambda 1=10.0, lambda 2=0.01"
1108,GFAP_body,grace,0.079314109080076814,2,,,,,"lambda 1=10.0, lambda 2=0.01"
3958,GFAP_prom,grace,0.080690751792367871,3,,,,,"lambda 1=10.0, lambda 2=0.01"
