,setup,model,mse,predictors,correlation,sens,spec,prec,params
19,Groups 1_Setup 4,gblasso,20.5092632414,526,0.668897175602,1.0,0.0474308300395,0.0836501901141,"gamma=4.0, lambda=100.0"
115,Groups 2_Setup 1,gblasso,30.3107980886,529,0.910801084743,1.0,0.0454545454545,0.166351606805,"gamma=4.0, lambda=100.0"
7,Groups 2_Setup 2,gblasso,24.6894289389,523,0.729646086693,1.0,0.0584415584416,0.168260038241,"gamma=4.0, lambda=100.0"
85,Groups 2_Setup 3,gblasso,9.49987709403,500,0.75530250675,1.0,0.108225108225,0.176,"gamma=4.0, lambda=100.0"
43,Groups 2_Setup 4,gblasso,13.8861688346,508,0.561711651083,1.0,0.0909090909091,0.173228346457,"gamma=4.0, lambda=100.0"
103,Groups 3_Setup 1,gblasso,16.0083280847,507,0.919111557072,1.0,0.102870813397,0.260355029586,"gamma=4.0, lambda=100.0"
97,Groups 3_Setup 2,gblasso,22.350024502,521,0.574172829382,1.0,0.0693779904306,0.253358925144,"gamma=4.0, lambda=100.0"
109,Groups 3_Setup 3,gblasso,11.6309559257,454,0.673502095689,1.0,0.22966507177,0.290748898678,"gamma=4.0, lambda=100.0"
91,Groups 3_Setup 4,gblasso,10.2609874332,449,0.514916878675,1.0,0.241626794258,0.293986636971,"gamma=4.0, lambda=100.0"
37,Groups 4_Setup 1,gblasso,14.1997964566,516,0.874827387965,1.0,0.0909090909091,0.341085271318,"gamma=4.0, lambda=100.0"
25,Groups 4_Setup 2,gblasso,16.4939259621,530,0.539914409278,1.0,0.0534759358289,0.332075471698,"gamma=4.0, lambda=100.0"
31,Groups 4_Setup 3,gblasso,9.29436262493,458,0.624217294526,1.0,0.245989304813,0.384279475983,"gamma=4.0, lambda=100.0"
13,Groups 4_Setup 4,gblasso,10.5650633575,467,0.331187855173,0.971590909091,0.208556149733,0.366167023555,"gamma=4.0, lambda=10.0"
79,Groups 5_Setup 1,gblasso,13.9268563462,413,0.836660354488,1.0,0.415151515152,0.532687651332,"gamma=4.0, lambda=100.0"
73,Groups 5_Setup 2,gblasso,18.0740599612,405,0.462283752072,0.968181818182,0.418181818182,0.525925925926,"gamma=4.0, lambda=10.0"
67,Groups 5_Setup 3,gblasso,8.9073000943,493,0.560339853489,0.995454545455,0.169696969697,0.444219066937,"gamma=4.0, lambda=100.0"
61,Groups 5_Setup 4,gblasso,6.6605879461,359,0.41349602164,0.963636363636,0.554545454545,0.590529247911,"gamma=4.0, lambda=100.0"
58,Groups 1_Setup 1,grace,53.8061133643,176,0.927778278998,1.0,0.739130434783,0.25,"lambda 1=100.0, lambda 2=10.0"
52,Groups 1_Setup 2,grace,46.1498137264,194,0.814948428988,0.818181818182,0.687747035573,0.185567010309,"lambda 1=100.0, lambda 2=10.0"
4,Groups 1_Setup 3,grace,26.6627318076,131,0.937257649,0.931818181818,0.822134387352,0.312977099237,"lambda 1=100.0, lambda 2=10.0"
22,Groups 1_Setup 4,grace,18.5638190736,135,0.888071281581,0.727272727273,0.796442687747,0.237037037037,"lambda 1=100.0, lambda 2=10.0"
118,Groups 2_Setup 1,grace,32.905952205,164,0.910280950925,0.909090909091,0.818181818182,0.487804878049,"lambda 1=100.0, lambda 2=10.0"
10,Groups 2_Setup 2,grace,26.2136838974,179,0.754107702588,0.704545454545,0.746753246753,0.346368715084,"lambda 1=100.0, lambda 2=10.0"
88,Groups 2_Setup 3,grace,8.43904733122,170,0.891342582146,0.965909090909,0.816017316017,0.5,"lambda 1=100.0, lambda 2=100.0"
46,Groups 2_Setup 4,grace,12.4491979931,162,0.812858826012,0.840909090909,0.809523809524,0.456790123457,"lambda 1=100.0, lambda 2=100.0"
106,Groups 3_Setup 1,grace,17.9277935807,169,0.892527113361,0.833333333333,0.858851674641,0.650887573964,"lambda 1=100.0, lambda 2=10.0"
100,Groups 3_Setup 2,grace,21.2542985948,149,0.704508686151,0.621212121212,0.83971291866,0.55033557047,"lambda 1=100.0, lambda 2=10.0"
112,Groups 3_Setup 3,grace,8.85215889303,249,0.883914595666,1.0,0.72009569378,0.530120481928,"lambda 1=100.0, lambda 2=10000.0"
94,Groups 3_Setup 4,grace,8.81018533071,269,0.760199023003,1.0,0.672248803828,0.490706319703,"lambda 1=100.0, lambda 2=10000.0"
40,Groups 4_Setup 1,grace,18.2110340937,186,0.852015827526,0.795454545455,0.877005347594,0.752688172043,"lambda 1=100.0, lambda 2=10.0"
28,Groups 4_Setup 2,grace,16.987372844,158,0.623866915598,0.579545454545,0.850267379679,0.645569620253,"lambda 1=100.0, lambda 2=10.0"
34,Groups 4_Setup 3,grace,5.78533553488,522,0.883081824612,1.0,0.0748663101604,0.337164750958,"lambda 1=10.0, lambda 2=10000.0"
16,Groups 4_Setup 4,grace,8.06654922061,308,0.606212303197,0.698863636364,0.505347593583,0.399350649351,"lambda 1=10.0, lambda 2=10.0"
82,Groups 5_Setup 1,grace,8.42607499621,540,0.995733803895,1.0,0.030303030303,0.407407407407,"lambda 1=10.0, lambda 2=10000.0"
76,Groups 5_Setup 2,grace,18.2690621915,282,0.525949581675,0.659090909091,0.584848484848,0.514184397163,"lambda 1=10.0, lambda 2=1.0"
70,Groups 5_Setup 3,grace,5.21388746632,534,0.879291169188,1.0,0.0484848484848,0.411985018727,"lambda 1=10.0, lambda 2=10000.0"
64,Groups 5_Setup 4,grace,6.22774514595,161,0.784496113926,0.627272727273,0.930303030303,0.857142857143,"lambda 1=100.0, lambda 2=100.0"
59,Groups 1_Setup 1,lasso,59.9363778788,174,0.890548626661,0.954545454545,0.739130434783,0.241379310345,alpha=0.137068373025
53,Groups 1_Setup 2,lasso,45.6735281852,174,0.801254336505,0.818181818182,0.727272727273,0.206896551724,alpha=0.16639238181
5,Groups 1_Setup 3,lasso,28.9021840098,155,0.92057906615,0.75,0.758893280632,0.212903225806,alpha=0.113021920969
23,Groups 1_Setup 4,lasso,20.3831632196,169,0.894938175741,0.659090909091,0.723320158103,0.171597633136,alpha=0.114297382933
119,Groups 2_Setup 1,lasso,36.1392383196,158,0.863755277906,0.863636363636,0.822510822511,0.481012658228,alpha=0.164633357338
11,Groups 2_Setup 2,lasso,29.0399584238,161,0.728596942008,0.659090909091,0.777056277056,0.360248447205,alpha=0.177574014656
89,Groups 2_Setup 3,lasso,12.0909904264,173,0.927513169652,0.636363636364,0.746753246753,0.323699421965,alpha=0.0822721939173
47,Groups 2_Setup 4,lasso,14.8926494051,155,0.871263653241,0.522727272727,0.764069264069,0.296774193548,alpha=0.0999518084598
107,Groups 3_Setup 1,lasso,20.7307067165,179,0.828005955629,0.75,0.808612440191,0.553072625698,alpha=0.107580376343
101,Groups 3_Setup 2,lasso,23.939893003,155,0.636355157396,0.55303030303,0.803827751196,0.470967741935,alpha=0.133612964551
113,Groups 3_Setup 3,lasso,10.0625615634,128,0.879825811373,0.55303030303,0.868421052632,0.5703125,alpha=0.110384458036
95,Groups 3_Setup 4,lasso,9.30523370217,133,0.838699458782,0.530303030303,0.849282296651,0.526315789474,alpha=0.101211823352
41,Groups 4_Setup 1,lasso,19.3252890057,185,0.805329604704,0.664772727273,0.818181818182,0.632432432432,alpha=0.132801667299
29,Groups 4_Setup 2,lasso,18.0050996529,138,0.556428996525,0.5,0.866310160428,0.63768115942,alpha=0.166019529346
35,Groups 4_Setup 3,lasso,8.98052665894,176,0.852489489829,0.568181818182,0.79679144385,0.568181818182,alpha=0.062319628019
17,Groups 4_Setup 4,lasso,10.1094402355,266,0.546676092175,0.5625,0.553475935829,0.372180451128,alpha=0.0140380626394
83,Groups 5_Setup 1,lasso,16.1025423382,209,0.751656413188,0.690909090909,0.827272727273,0.727272727273,alpha=0.0754058171614
77,Groups 5_Setup 2,lasso,18.9387966838,268,0.505514589444,0.636363636364,0.612121212121,0.522388059701,alpha=0.0188854088222
71,Groups 5_Setup 3,lasso,6.96712534941,167,0.841518511521,0.522727272727,0.842424242424,0.688622754491,alpha=0.068478059067
65,Groups 5_Setup 4,lasso,6.02538904896,158,0.779594796009,0.472727272727,0.836363636364,0.658227848101,alpha=0.0747878939789
57,Groups 1_Setup 1,linf,52.2598609535,179,0.92743339324,1.0,0.733201581028,0.245810055866,C=85.0
51,Groups 1_Setup 2,linf,43.7169327395,182,0.849505827268,1.0,0.727272727273,0.241758241758,C=80.0
3,Groups 1_Setup 3,linf,25.3465430883,143,0.835021310433,1.0,0.804347826087,0.307692307692,C=40.0
21,Groups 1_Setup 4,linf,18.9961376585,152,0.719900076472,1.0,0.786561264822,0.289473684211,C=40.0
117,Groups 2_Setup 1,linf,27.1078794036,154,0.947171637526,1.0,0.857142857143,0.571428571429,C=60.0
9,Groups 2_Setup 2,linf,22.9774351037,196,0.798553071404,1.0,0.766233766234,0.448979591837,C=55.0
87,Groups 2_Setup 3,linf,9.25555703852,176,0.815791016381,1.0,0.809523809524,0.5,C=35.0
45,Groups 2_Setup 4,linf,13.5313739992,155,0.648329788809,1.0,0.854978354978,0.567741935484,C=30.0
105,Groups 3_Setup 1,linf,15.9284398812,205,0.949969489252,1.0,0.825358851675,0.643902439024,C=60.0
99,Groups 3_Setup 2,linf,21.9823582956,220,0.625078004016,1.0,0.789473684211,0.6,C=45.0
111,Groups 3_Setup 3,linf,10.6585953998,150,0.788441522655,1.0,0.956937799043,0.88,C=25.0
93,Groups 3_Setup 4,linf,9.67231625669,163,0.652722665504,1.0,0.925837320574,0.80981595092,C=20.0
39,Groups 4_Setup 1,linf,12.5132194744,246,0.909876025105,1.0,0.812834224599,0.715447154472,C=60.0
27,Groups 4_Setup 2,linf,15.523167471,222,0.645508761868,0.926136363636,0.842245989305,0.734234234234,C=40.0
33,Groups 4_Setup 3,linf,8.16234410057,207,0.73552312996,1.0,0.917112299465,0.850241545894,C=25.0
15,Groups 4_Setup 4,linf,9.73253290724,347,0.41983891437,0.960227272727,0.524064171123,0.487031700288,C=45.0
81,Groups 5_Setup 1,linf,11.8597145106,255,0.893899930398,1.0,0.893939393939,0.862745098039,C=55.0
75,Groups 5_Setup 2,linf,18.0871538973,363,0.511001944958,0.977272727273,0.551515151515,0.592286501377,C=65.0
69,Groups 5_Setup 3,linf,7.50558578079,240,0.698836558421,0.968181818182,0.918181818182,0.8875,C=25.0
63,Groups 5_Setup 4,linf,5.96171501962,241,0.526765657129,0.968181818182,0.915151515152,0.883817427386,C=20.0
