,setup,model,mse,predictors,correlation,sens,spec,prec,params
3393,GYPE_prom,grace,0.17031964660422577,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3394,GYPE_prom,lasso,0.17758566714497176,5,,,,,alpha=0.04
1016,HELLS_body,agrace,0.55055057973320376,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1015,HELLS_body,composite,0.54163174173811746,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1017,HELLS_body,enet,0.5541121551911532,6,,,,,"alpha=0.04, l1_ratio=0.99"
1018,HELLS_body,grace,0.55054931067661961,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1019,HELLS_body,lasso,0.55505827383345996,5,,,,,alpha=0.04
3396,HELLS_prom,agrace,0.57342381354079386,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3395,HELLS_prom,composite,0.60960719349295689,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3397,HELLS_prom,enet,0.57084884163804284,4,,,,,"alpha=0.04, l1_ratio=0.99"
3398,HELLS_prom,grace,0.57342267765977517,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3399,HELLS_prom,lasso,0.57220420780871506,4,,,,,alpha=0.04
1021,HNF4A_body,agrace,0.069482239606081742,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1020,HNF4A_body,composite,0.07407401459598642,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1022,HNF4A_body,enet,0.069697821996708445,4,,,,,"alpha=0.04, l1_ratio=0.99"
1023,HNF4A_body,grace,0.069482364964555315,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1024,HNF4A_body,lasso,0.069690271202642054,4,,,,,alpha=0.04
3401,HNF4A_prom,agrace,0.06855311117892314,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3400,HNF4A_prom,composite,0.070735568208584232,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3402,HNF4A_prom,enet,0.068564755739358982,2,,,,,"alpha=0.04, l1_ratio=0.99"
3403,HNF4A_prom,grace,0.068553027214957513,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3404,HNF4A_prom,lasso,0.068728570888111726,2,,,,,alpha=0.04
1026,HOXB13_body,agrace,1.5967061003325764,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1025,HOXB13_body,composite,1.5517188706793124,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1027,HOXB13_body,enet,1.6488730749875866,10,,,,,"alpha=0.04, l1_ratio=0.99"
1028,HOXB13_body,grace,1.5967089803400198,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1029,HOXB13_body,lasso,1.6429316213633953,9,,,,,alpha=0.04
3406,HOXB13_prom,agrace,2.3850555245760545,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3405,HOXB13_prom,composite,1.8954325837629866,14,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3407,HOXB13_prom,enet,2.6763379140168442,11,,,,,"alpha=0.04, l1_ratio=0.99"
3408,HOXB13_prom,grace,2.3850634264083488,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3409,HOXB13_prom,lasso,2.6877681304347445,8,,,,,alpha=0.04
1031,HOXB3_body,agrace,1.7982551468759085,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1030,HOXB3_body,composite,2.0961300542314172,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1032,HOXB3_body,enet,1.7631285123118643,6,,,,,"alpha=0.04, l1_ratio=0.99"
1033,HOXB3_body,grace,1.7982561071396592,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1034,HOXB3_body,lasso,1.7632777897039735,6,,,,,alpha=0.04
3411,HOXB3_prom,agrace,1.6455068929997272,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3410,HOXB3_prom,composite,1.9624876112294087,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3412,HOXB3_prom,enet,1.6438616860676303,5,,,,,"alpha=0.04, l1_ratio=0.99"
3413,HOXB3_prom,grace,1.6455080716895962,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3414,HOXB3_prom,lasso,1.6424470336422046,5,,,,,alpha=0.04
1036,HOXC11_body,agrace,0.66655763181841488,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1035,HOXC11_body,composite,0.59122220543089743,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1037,HOXC11_body,enet,0.75320209632279844,4,,,,,"alpha=0.04, l1_ratio=0.99"
1038,HOXC11_body,grace,0.66656264118953645,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1039,HOXC11_body,lasso,0.75399291722072992,4,,,,,alpha=0.04
3416,HOXC11_prom,agrace,0.64373888295328729,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3415,HOXC11_prom,composite,0.52883352072298306,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3417,HOXC11_prom,enet,0.72045228780246739,5,,,,,"alpha=0.04, l1_ratio=0.99"
3418,HOXC11_prom,grace,0.64374256212225045,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3419,HOXC11_prom,lasso,0.71924842526946764,5,,,,,alpha=0.04
1041,HOXD4_body,agrace,0.3077740687702924,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1040,HOXD4_body,composite,0.31412773866422838,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1042,HOXD4_body,enet,0.30736222970714161,1,,,,,"alpha=0.04, l1_ratio=0.99"
1043,HOXD4_body,grace,0.30777404378650486,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1044,HOXD4_body,lasso,0.3073174155627631,1,,,,,alpha=0.04
3421,HOXD4_prom,agrace,0.30911804825238237,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3420,HOXD4_prom,composite,0.3152051183861489,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3422,HOXD4_prom,enet,0.30787646471741964,1,,,,,"alpha=0.04, l1_ratio=0.99"
3423,HOXD4_prom,grace,0.30911804824583478,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3424,HOXD4_prom,lasso,0.30782880399264806,1,,,,,alpha=0.04
1046,HOXD9_body,agrace,0.14028135738441255,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1045,HOXD9_body,composite,0.16192317228372907,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1047,HOXD9_body,enet,0.1394910717208149,7,,,,,"alpha=0.04, l1_ratio=0.99"
1048,HOXD9_body,grace,0.14028137098395663,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1049,HOXD9_body,lasso,0.13949209400492879,7,,,,,alpha=0.04
3426,HOXD9_prom,agrace,0.14963254169570014,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3425,HOXD9_prom,composite,0.1658581765381891,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3427,HOXD9_prom,enet,0.14817773686886415,6,,,,,"alpha=0.04, l1_ratio=0.99"
3428,HOXD9_prom,grace,0.14963182720741391,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3429,HOXD9_prom,lasso,0.14808062540709793,6,,,,,alpha=0.04
3431,HSD3B2_prom,agrace,0.15214701189280558,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3430,HSD3B2_prom,composite,0.15495076803257141,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3432,HSD3B2_prom,enet,0.15176386041367285,1,,,,,"alpha=0.04, l1_ratio=0.99"
3433,HSD3B2_prom,grace,0.15214701190789051,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3434,HSD3B2_prom,lasso,0.15175188822359797,1,,,,,alpha=0.04
3436,HTR1B_prom,agrace,0.053734820991101398,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3435,HTR1B_prom,composite,0.049254430683216471,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3437,HTR1B_prom,enet,0.055369141758243375,1,,,,,"alpha=0.04, l1_ratio=0.99"
3438,HTR1B_prom,grace,0.053734820616900873,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3439,HTR1B_prom,lasso,0.055434086157455702,1,,,,,alpha=0.04
1051,HTR1E_body,agrace,0.80200625137593573,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1050,HTR1E_body,composite,0.8236782084472124,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1052,HTR1E_body,enet,0.80539566185096323,1,,,,,"alpha=0.04, l1_ratio=0.99"
1053,HTR1E_body,grace,0.80200625099862444,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1054,HTR1E_body,lasso,0.80545661465690566,1,,,,,alpha=0.04
3441,HTR1E_prom,agrace,0.83523735893291284,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3440,HTR1E_prom,composite,0.83794817488907269,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3442,HTR1E_prom,enet,0.84121412544860896,2,,,,,"alpha=0.04, l1_ratio=0.99"
3443,HTR1E_prom,grace,0.83523755119673182,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3444,HTR1E_prom,lasso,0.84124626659824076,2,,,,,alpha=0.04
1056,HTR2A_body,agrace,0.54034830792670918,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1055,HTR2A_body,composite,0.59213623281735417,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1057,HTR2A_body,enet,0.54194528530145425,3,,,,,"alpha=0.04, l1_ratio=0.99"
1058,HTR2A_body,grace,0.54034831737319167,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1059,HTR2A_body,lasso,0.54215602043243272,3,,,,,alpha=0.04
3446,HTR2A_prom,agrace,0.54735141597387471,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3445,HTR2A_prom,composite,0.55175096076646857,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3447,HTR2A_prom,enet,0.54700953759787185,2,,,,,"alpha=0.04, l1_ratio=0.99"
3448,HTR2A_prom,grace,0.54735135989560613,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3449,HTR2A_prom,lasso,0.54700779643447184,2,,,,,alpha=0.04
1061,HTR2C_body,agrace,0.49552534378165841,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1060,HTR2C_body,composite,0.4899629577078724,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1062,HTR2C_body,enet,0.49703476638716432,4,,,,,"alpha=0.04, l1_ratio=0.99"
1063,HTR2C_body,grace,0.49552517708108551,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1064,HTR2C_body,lasso,0.49719737908325046,4,,,,,alpha=0.04
3451,HTR2C_prom,agrace,0.52133605665149951,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3450,HTR2C_prom,composite,0.50314515695229323,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3452,HTR2C_prom,enet,0.53021375944855442,4,,,,,"alpha=0.04, l1_ratio=0.99"
3453,HTR2C_prom,grace,0.52133531001909994,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3454,HTR2C_prom,lasso,0.5305961061326252,4,,,,,alpha=0.04
1066,HTR4_body,agrace,0.07713092876597534,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1065,HTR4_body,composite,0.081512095188588721,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1067,HTR4_body,enet,0.077778978716164446,5,,,,,"alpha=0.04, l1_ratio=0.99"
1068,HTR4_body,grace,0.077130805592633245,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1069,HTR4_body,lasso,0.077789607428490962,4,,,,,alpha=0.04
3456,HTR4_prom,agrace,0.079264770190470554,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3455,HTR4_prom,composite,0.079713935388013385,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3457,HTR4_prom,enet,0.079634426582253753,2,,,,,"alpha=0.04, l1_ratio=0.99"
3458,HTR4_prom,grace,0.079264770049090674,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3459,HTR4_prom,lasso,0.079647032356614064,1,,,,,alpha=0.04
1071,IL17A_body,agrace,0.080428446283054345,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1070,IL17A_body,composite,0.081390243288511743,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1072,IL17A_body,enet,0.080567321515817955,1,,,,,"alpha=0.04, l1_ratio=0.99"
1073,IL17A_body,grace,0.080428446268895754,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1074,IL17A_body,lasso,0.080577127154123782,1,,,,,alpha=0.04
3461,IL17A_prom,agrace,0.080363230528056065,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3460,IL17A_prom,composite,0.081305964814263026,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3462,IL17A_prom,enet,0.080524346521974086,1,,,,,"alpha=0.04, l1_ratio=0.99"
3463,IL17A_prom,grace,0.080363230547124145,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3464,IL17A_prom,lasso,0.080535265769528491,1,,,,,alpha=0.04
1076,IL1A_body,agrace,0.40494245322157307,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1075,IL1A_body,composite,0.37494380993706972,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1077,IL1A_body,enet,0.41420532790422965,6,,,,,"alpha=0.04, l1_ratio=0.99"
1078,IL1A_body,grace,0.40494005214731499,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1079,IL1A_body,lasso,0.41481836961507695,6,,,,,alpha=0.04
3466,IL1A_prom,agrace,0.44234061714524509,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3465,IL1A_prom,composite,0.42086688102508907,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3467,IL1A_prom,enet,0.44976724888946318,9,,,,,"alpha=0.04, l1_ratio=0.99"
3468,IL1A_prom,grace,0.44234231011320069,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3469,IL1A_prom,lasso,0.45415250139220154,8,,,,,alpha=0.04
1081,IL3_body,agrace,0.053061521788303985,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1080,IL3_body,composite,0.054397393749059865,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1082,IL3_body,enet,0.053127673558525199,1,,,,,"alpha=0.04, l1_ratio=0.99"
1083,IL3_body,grace,0.053061526186616227,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1084,IL3_body,lasso,0.053133784349737,1,,,,,alpha=0.04
3471,IL3_prom,agrace,0.055569335211513964,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3470,IL3_prom,composite,0.058617283636189725,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3472,IL3_prom,enet,0.055348932280208291,3,,,,,"alpha=0.04, l1_ratio=0.99"
3473,IL3_prom,grace,0.055569309291885506,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3474,IL3_prom,lasso,0.0554465377299082,3,,,,,alpha=0.04
1086,IL4_body,agrace,0.11979966103889578,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1085,IL4_body,composite,0.13893507438937083,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1087,IL4_body,enet,0.11728923876991931,5,,,,,"alpha=0.04, l1_ratio=0.99"
1088,IL4_body,grace,0.11979884512907069,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1089,IL4_body,lasso,0.11751137256069816,3,,,,,alpha=0.04
3476,IL4_prom,agrace,0.11714729257365152,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3475,IL4_prom,composite,0.12754168156059614,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3477,IL4_prom,enet,0.11498456473608083,3,,,,,"alpha=0.04, l1_ratio=0.99"
3478,IL4_prom,grace,0.11714723642663091,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3479,IL4_prom,lasso,0.11532194273518057,3,,,,,alpha=0.04
3481,IL5_prom,agrace,0.099020372706993792,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3480,IL5_prom,composite,0.10237616534079365,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3482,IL5_prom,enet,0.098574772823282863,2,,,,,"alpha=0.04, l1_ratio=0.99"
3483,IL5_prom,grace,0.099020373000677245,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3484,IL5_prom,lasso,0.098561271589066635,2,,,,,alpha=0.04
1091,IL9_body,agrace,0.17441006517478636,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1090,IL9_body,composite,0.17956774383067806,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1092,IL9_body,enet,0.17349959417665253,2,,,,,"alpha=0.04, l1_ratio=0.99"
1093,IL9_body,grace,0.17441006654674182,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1094,IL9_body,lasso,0.17346278903702589,2,,,,,alpha=0.04
3486,IL9_prom,agrace,0.17397301025347514,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3485,IL9_prom,composite,0.17815952064253293,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3487,IL9_prom,enet,0.17321987281567741,1,,,,,"alpha=0.04, l1_ratio=0.99"
3488,IL9_prom,grace,0.17397300946287841,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3489,IL9_prom,lasso,0.17318983513788777,1,,,,,alpha=0.04
1096,ISL1_body,agrace,0.60612167850457721,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1095,ISL1_body,composite,0.69596103640361251,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1097,ISL1_body,enet,0.59461602796658142,1,,,,,"alpha=0.04, l1_ratio=0.99"
1098,ISL1_body,grace,0.60612136772387981,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1099,ISL1_body,lasso,0.59451910359225058,1,,,,,alpha=0.04
3491,ISL1_prom,agrace,0.58479023451470857,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3490,ISL1_prom,composite,0.56506635066023514,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3492,ISL1_prom,enet,0.58517273520846269,2,,,,,"alpha=0.04, l1_ratio=0.99"
3493,ISL1_prom,grace,0.58478921758364955,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3494,ISL1_prom,lasso,0.58506522526253846,2,,,,,alpha=0.04
1101,ITGA2_body,agrace,1.3151712832643876,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1100,ITGA2_body,composite,1.3213336860145943,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1102,ITGA2_body,enet,1.3259506876871388,4,,,,,"alpha=0.04, l1_ratio=0.99"
1103,ITGA2_body,grace,1.3151709750579157,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1104,ITGA2_body,lasso,1.3263509404246083,4,,,,,alpha=0.04
3496,ITGA2_prom,agrace,1.3061510198585977,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3495,ITGA2_prom,composite,1.2392453532681709,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3497,ITGA2_prom,enet,1.3218104380969589,1,,,,,"alpha=0.04, l1_ratio=0.99"
3498,ITGA2_prom,grace,1.3061512247686213,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3499,ITGA2_prom,lasso,1.3216642116646715,1,,,,,alpha=0.04
1106,ITGB3_body,agrace,0.76002705796365277,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1105,ITGB3_body,composite,0.73164116858637407,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1107,ITGB3_body,enet,0.7728474270626714,8,,,,,"alpha=0.04, l1_ratio=0.99"
1108,ITGB3_body,grace,0.76002775643817144,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1109,ITGB3_body,lasso,0.77325776922746159,5,,,,,alpha=0.04
3501,ITGB3_prom,agrace,0.77027138581652255,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3500,ITGB3_prom,composite,0.79535847484255062,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3502,ITGB3_prom,enet,0.76990920040714306,4,,,,,"alpha=0.04, l1_ratio=0.99"
3503,ITGB3_prom,grace,0.77027142082807243,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3504,ITGB3_prom,lasso,0.76995936749390392,4,,,,,alpha=0.04
1111,ITIH1_body,agrace,0.086917126408484605,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1110,ITIH1_body,composite,0.08610499999404829,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1112,ITIH1_body,enet,0.088856837123688942,6,,,,,"alpha=0.04, l1_ratio=0.99"
1113,ITIH1_body,grace,0.086919087480850712,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1114,ITIH1_body,lasso,0.087748322814985333,4,,,,,alpha=0.04
3506,ITIH1_prom,agrace,0.094684734550460559,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3505,ITIH1_prom,composite,0.087331414258725495,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3507,ITIH1_prom,enet,0.096583488842517703,4,,,,,"alpha=0.04, l1_ratio=0.99"
3508,ITIH1_prom,grace,0.094684569474144969,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3509,ITIH1_prom,lasso,0.099418656673425782,3,,,,,alpha=0.04
1116,ITSN1_body,agrace,0.25559140505454342,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1115,ITSN1_body,composite,0.26114965857849592,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1117,ITSN1_body,enet,0.25474069205117406,2,,,,,"alpha=0.04, l1_ratio=0.99"
1118,ITSN1_body,grace,0.25559140802693886,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1119,ITSN1_body,lasso,0.25475822870860837,2,,,,,alpha=0.04
3511,ITSN1_prom,agrace,0.24893212558627731,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3510,ITSN1_prom,composite,0.2463660719963168,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3512,ITSN1_prom,enet,0.25042243023608168,2,,,,,"alpha=0.04, l1_ratio=0.99"
3513,ITSN1_prom,grace,0.24893212174288581,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3514,ITSN1_prom,lasso,0.25050927886219626,2,,,,,alpha=0.04
1121,KALRN_body,agrace,0.29732491041658954,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1120,KALRN_body,composite,0.31010358616053707,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1122,KALRN_body,enet,0.30863912848168112,2,,,,,"alpha=0.04, l1_ratio=0.99"
1123,KALRN_body,grace,0.29732503463596355,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1124,KALRN_body,lasso,0.30917985140490672,2,,,,,alpha=0.04
3516,KALRN_prom,agrace,0.30288748799738474,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3515,KALRN_prom,composite,0.32392738918258507,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3517,KALRN_prom,enet,0.31652730399893098,2,,,,,"alpha=0.04, l1_ratio=0.99"
3518,KALRN_prom,grace,0.30288765026026659,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3519,KALRN_prom,lasso,0.31726233727840014,2,,,,,alpha=0.04
1126,KCNJ10_body,agrace,0.25894531408874294,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1125,KCNJ10_body,composite,0.26164024830211219,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1127,KCNJ10_body,enet,0.25881457772464617,2,,,,,"alpha=0.04, l1_ratio=0.99"
1128,KCNJ10_body,grace,0.25894531390729952,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1129,KCNJ10_body,lasso,0.25880531028203574,2,,,,,alpha=0.04
3521,KCNJ10_prom,agrace,0.24574832695597898,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3520,KCNJ10_prom,composite,0.24214769341622994,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3522,KCNJ10_prom,enet,0.24764842632012674,2,,,,,"alpha=0.04, l1_ratio=0.99"
3523,KCNJ10_prom,grace,0.2457483266434983,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3524,KCNJ10_prom,lasso,0.24760904238397274,2,,,,,alpha=0.04
1131,KCNMA1_body,agrace,0.88205329096422935,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1130,KCNMA1_body,composite,0.9591687030934174,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1132,KCNMA1_body,enet,0.89538167823974235,3,,,,,"alpha=0.04, l1_ratio=0.99"
1133,KCNMA1_body,grace,0.88205389396348932,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1134,KCNMA1_body,lasso,0.89521266383609244,3,,,,,alpha=0.04
3526,KCNMA1_prom,agrace,0.92593114936127963,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3525,KCNMA1_prom,composite,0.92803845370101268,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3527,KCNMA1_prom,enet,0.92658511456676629,4,,,,,"alpha=0.04, l1_ratio=0.99"
3528,KCNMA1_prom,grace,0.92593105440029921,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3529,KCNMA1_prom,lasso,0.92656971374339869,4,,,,,alpha=0.04
1136,KCNV2_body,agrace,0.095770076781358543,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1135,KCNV2_body,composite,0.095770076388888889,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1137,KCNV2_body,enet,0.095770076388888889,0,,,,,"alpha=0.04, l1_ratio=0.99"
1138,KCNV2_body,grace,0.095770076782684038,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1139,KCNV2_body,lasso,0.095770076388888889,0,,,,,alpha=0.04
3531,KCNV2_prom,agrace,0.095770076573592003,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3530,KCNV2_prom,composite,0.095770076388888889,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3532,KCNV2_prom,enet,0.095770076388888889,0,,,,,"alpha=0.04, l1_ratio=0.99"
3533,KCNV2_prom,grace,0.095770076572338533,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3534,KCNV2_prom,lasso,0.095770076388888889,0,,,,,alpha=0.04
1141,KIAA0586_body,agrace,0.20380542308562341,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1140,KIAA0586_body,composite,0.21610758127261706,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1142,KIAA0586_body,enet,0.2024212714921482,3,,,,,"alpha=0.04, l1_ratio=0.99"
1143,KIAA0586_body,grace,0.20380535492341709,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1144,KIAA0586_body,lasso,0.20241610461725554,3,,,,,alpha=0.04
1146,KIF11_body,agrace,0.39902220422034212,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1145,KIF11_body,composite,0.41322294251548053,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1147,KIF11_body,enet,0.40035160323072483,4,,,,,"alpha=0.04, l1_ratio=0.99"
1148,KIF11_body,grace,0.39902223653310814,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1149,KIF11_body,lasso,0.40006800461648112,4,,,,,alpha=0.04
3536,KIF11_prom,agrace,0.40137931031929991,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3535,KIF11_prom,composite,0.39101394048715626,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3537,KIF11_prom,enet,0.40689454500166317,7,,,,,"alpha=0.04, l1_ratio=0.99"
3538,KIF11_prom,grace,0.40137924439919365,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3539,KIF11_prom,lasso,0.40668236248864847,7,,,,,alpha=0.04
1151,KIF14_body,agrace,1.002209761054998,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1150,KIF14_body,composite,0.97937076033690029,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
