,lasso,enet,grace,linf,composite
MPZ,0.23632809259259263,0.23632809259259263,0.23632809259259263,0.24171546140677067,0.23632809259259263
MSH2,0.25365702326572998,0.25123861748813248,0.25295919425079977,0.23082449106559308,0.25619879673517376
MSX2,1.165574798807502,1.1493806309456043,1.1207134160799113,1.3490580086075721,1.1330152640796984
MTMR7,0.65072753662654292,0.65130595779496847,0.65038048662849757,0.6188896838481498,0.65197437285188686
MUC1,1.5015454909524852,1.5108328534403399,1.4016139392048306,1.8313702902297797,1.4296016985118305
MUC4,0.65576636757259932,0.65612729406657722,0.65601301469487694,0.63153486211196164,0.66382914926683168
MYBL2,0.89717028600348747,0.8856779626819643,0.83886044385591918,0.84822502014582224,0.79248437797318971
MYB,1.3353724703750995,1.3230370883240594,1.2504449934729365,1.8899047130475908,1.0463012275804351
MYEF2,0.35640195507613964,0.34441757137626766,0.34772179944819864,0.30264221144226028,0.33149660662910946
MYH3,0.85862664065409333,0.86319254750983632,0.84839045695126725,0.80057351043408775,0.83110285640659487
MYO7A,0.55508161680061052,0.53058569495104468,0.49487720104531013,0.40920419929706109,0.37868748847988887
NCAPH,0.57814866711102653,0.57971520702486534,0.57401802006697256,0.52255013614021428,0.56700335948586889
NCOA2,0.19356114438809241,0.19202560413348357,0.1907873246138688,0.17188187382192327,0.18534220217398112
NEBL,1.1793988143851093,1.1698257146836131,1.1734254350528213,1.1078457148592993,1.1692592461892364
NEK2,1.4013690851377945,1.4047842738414347,1.3767676435671614,1.3043890006457675,1.3928146521956972
NF1,0.22531973918155976,0.22466993178371653,0.22378924987234072,0.19590768848719553,0.21966089117551008
NGFR,0.84370304242041338,0.82432267730863984,0.79214961261804639,0.76986487904400225,0.72305860268685906
NHLH2,0.058847629740479183,0.059800486231116924,0.059684767683538066,0.066609821863019489,0.064423803755729689
NOVA1,1.9630825439493846,1.962721555265853,1.9473282519885855,2.0049870435490389,1.9525959565415132
NPHP1,0.27517450439449609,0.27177157600552054,0.27341010473803701,0.26039178111278338,0.28433757476799881
NPR3,1.5644974453387903,1.5465274886943661,1.5018293998493979,1.6733747044009486,1.5979554139174339
NPY2R,2.4405861389185373,2.4410686864434954,2.4378658769569843,2.4696041661960288,2.4483581958624856
NPY6R,0.12480201044255307,0.12450891843729979,0.1240143919648839,0.13176320156149932,0.12281321647181284
NR2C1,0.2446317029783453,0.23899531580767622,0.24496310483759842,0.22205098300092546,0.25028165353489057
NR2F6,0.41162748357462575,0.41067979441766583,0.41070190994805272,0.395892261780456,0.42441990349341768
NR6A1,0.16382076486696898,0.16382572579379026,0.16482744977215197,0.16019395349042956,0.16713501340322595
NRCAM,1.2877621504833245,1.3143013323463608,1.2830504758538888,1.3963052374455804,1.3021811637284673
NRP2,0.3215783555913031,0.32069915033083685,0.31954490688271331,0.30200679503480538,0.31465772934896097
NTRK2,0.78235337052056464,0.79317153258413997,0.77860505948838188,0.70947299763844029,0.77459355177094635
NTRK3,0.86332781187725005,0.85597290479846311,0.84774215319038093,0.81009850539082451,0.8175035441909736
ODF1,0.085206519603706357,0.084729634542241708,0.083605496063709789,0.08488131094406795,0.08055028771844655
OPCML,0.64772744773899926,0.64807714632700797,0.64529245444553618,0.69166335734435613,0.65139134454293612
OPRM1,0.16538940800349977,0.16516599128527717,0.16477596022365457,0.1657155199451617,0.16423741728246075
OR2H1,0.16495352613376474,0.16583469504063228,0.16694625767073898,0.17762233348607825,0.17382914536795452
OR7A5,0.31884304799031082,0.31865708929376652,0.31712112971808276,0.29402894653239708,0.31399785423790966
PAH,1.0141425778702335,1.0049517310491953,0.94778706273178692,1.0393196950051744,0.99587593417064191
PAX6,0.96731183148574829,0.95676333761054666,0.94895279928992859,0.97372319178081923,0.91891674151362268
PAX9,1.7350006420374671,1.7233728508658854,1.6578779791177825,1.9678021517240878,1.5198105892668257
PCM1,0.47178669137473173,0.46980826792989427,0.45478645278339264,0.44039714123028489,0.47178669137473173
PCNA,0.4629024674274711,0.46541973087929273,0.46240723409535806,0.4604701042934683,0.47670130869030519
PDE10A,0.85468712246911471,0.85811412779957286,0.8790746241913957,0.87090964988446651,1.0948941408866186
PDE3A,0.49101686579078807,0.48990276627609003,0.48781960061348556,0.48591043604932366,0.48996979662659484
PDE6A,0.22307485955972148,0.22356327046939556,0.22332147053647627,0.23387563099419265,0.22768560960141052
PDX1,0.63971636125468978,0.63639080892308919,0.63187080719921696,0.61666178141133432,0.60863563974811397
PHOX2B,0.37188412631512063,0.3722328301576372,0.37174475547216584,0.37063802515124222,0.37322764839855033
PHTF2,0.17167472118288038,0.17167472118288038,0.17167472118288038,0.14437840797888762,0.17167472118288038
PIGR,2.1230341174432521,2.0992707029168267,2.0490434926709815,2.1016994686740196,1.9259246668241228
PIK3C2G,1.1108219753601356,1.0896863416543427,1.0905995350767363,1.04824165359702,1.330900312997247
PIK3R3,0.21325379072919104,0.21302084787284251,0.21276998594418031,0.21703192993436435,0.21736250096810328
PKMYT1,0.50306001286470958,0.50497809443861397,0.50056195394622016,0.4720110858234256,0.49507499468700239
PKN2,0.22747122371570999,0.22744620187434517,0.22782268619012175,0.24530101544132546,0.23140584742891329
PLG,0.049674673234496716,0.049481903133224765,0.04918138184754698,0.059607901289522765,0.049630774632289945
PLK1,0.31754527047962422,0.31494051124616601,0.31501491313589641,0.26923082762855155,0.31265563412501518
PLK4,0.5798552602369027,0.57716457272186605,0.57338597450183548,0.53383713508091857,0.55699338968428946
PLS1,1.0756710109914567,1.0586128550525087,1.0301814084937451,1.0203713804495349,0.99947184119371069
PNLIPRP1,0.20907381256196547,0.20863112769989922,0.20817115382464757,0.20850606723500531,0.20661349925938446
PNLIPRP2,3.6383249186710125,3.6139778408869212,3.596576889302753,3.8027223156048615,3.6732983829368737
POLA1,0.23994083080847589,0.23977827453519696,0.23978936239840898,0.22398662339391054,0.24114443887971773
POLD1,0.3665008984751536,0.36478657500917105,0.36826624566075139,0.33675906104816433,0.38367454437456838
POLE2,0.64665253404773892,0.64304608123026219,0.65406939024537036,0.6323708733772252,0.66432208048666519
PPM1E,0.50674901644275239,0.51038467369205653,0.50154131926358092,0.48448906540414066,0.48473074905672708
PPP2R1B,0.32046954558834567,0.3217952385827868,0.32386660769693121,0.32319692943204825,0.34031464741117196
PPP2R5E,0.13160666070989843,0.13082037915078504,0.12980861800636578,0.14997447107182857,0.12747311187370136
PRIM1,0.36922025863347374,0.37406525766601972,0.3704165898244135,0.33750373497079456,0.37590332974116059
PRKACA,0.09144336502146215,0.090944808134396538,0.091321801021475899,0.087928300223068467,0.093842599577553476
PRLR,0.66082905703290196,0.6628309180199482,0.65069845351496669,0.66917841288246915,0.64434927319994473
PRL,0.11097673665854346,0.11084723871492254,0.1107484865102988,0.10827108973912034,0.111791341311893
PROX1,0.68977327578289138,0.69109964057909368,0.6901194703040987,0.67164693124682862,0.70703651454959637
PROZ,0.56505695717226034,0.56637116942829469,0.55641953414774625,0.52909647700942453,0.52863603583432706
PRPS1L1,0.54966056804539332,0.55313111418040029,0.53994037211209645,0.50869776168592162,0.51800042877072328
PRTN3,0.16425829404110992,0.16388600936228409,0.16352500853339078,0.15453134154212725,0.16783015775263502
PSG1,0.64677162957517265,0.64793206543607917,0.64777181335316925,0.62023838344958826,0.64361775943270816
PSPC1,0.21439268807870368,0.21455387793121286,0.2148917833899289,0.21060894226182711,0.21439268807870368
PTGER3,1.083994300405696,1.0724138838027544,1.0450392657054139,1.0142479477637936,1.0070397210139672
PTK7,0.42542604789783572,0.41534956794105404,0.39973334886124767,0.41194417928368515,0.39280911652245093
PTPN21,0.34573694259234816,0.34684673349135348,0.34826542835100716,0.33369330416087933,0.36041793980394393
PTTG1,0.88665648884154746,0.8908546748215258,0.89553351524128078,0.79881869733297939,0.94179662868125424
RAD51,0.82569994830825666,0.82672677431678054,0.81075420281162536,0.78627549968443422,0.81146415882421874
RAD54L,0.68105448403546076,0.68579901393317388,0.68643319241838285,0.66803954136768318,0.71835550318480701
RB1,0.41426892147145805,0.41248202838842357,0.41142794169842528,0.35798156786430047,0.4048521676245328
RBBP7,0.6728533334506257,0.67361791787648051,0.67452386208804171,0.69005493181801814,0.68426488063717039
RBBP8,0.58547517016146877,0.58166649862938768,0.57588880800281483,0.56056780742287138,0.55439437833896577
RBL1,0.48153745341561527,0.47897449166773076,0.4811936504511512,0.45278260043761454,0.48767924724024114
REG1A,0.1309289934638683,0.13084362354694731,0.13080159504939143,0.14665374736319153,0.13261540298475841
REG1B,0.098699740670409847,0.098786306037229099,0.099160529724123245,0.098197529334187572,0.10219288516404314
REL,0.53478760067848718,0.53672694491088235,0.53925016208706222,0.49291147461502627,0.56164941491917264
RFC3,0.29818887499036512,0.29799892756160523,0.29628885034934338,0.28770802717503507,0.29542460010871691
RFC4,0.53300645967567595,0.53284208149804579,0.52674810401217498,0.49107791302316739,0.51257312528763599
RFC5,0.28961121321993871,0.28737114861732799,0.28015130126396476,0.22997374420176547,0.25968911718750831
RGS7,0.893645135063737,0.89768892082641027,0.89844976272035582,0.865441978901063,0.94525804860204066
RNF8,0.1551825126093043,0.15406433682036791,0.15175542446728862,0.12811841367449503,0.14234699238276405
ROS1,0.54028430914198056,0.53944096849945689,0.53634598749244511,0.58447224695413802,0.52916774946871603
RPH3A,0.19137502124524997,0.19038611147188575,0.18908957191869954,0.19684269601119495,0.18282685058983847
RPS6KA5,0.64219146645024039,0.64192559245254099,0.61475759743346803,0.58847770879073347,0.63230534437174757
RREB1,0.12494616349131198,0.12472551770836035,0.12445344618003286,0.12937321800310209,0.12420720352270491
RRM2,1.1408968523284164,1.1465198474965899,1.1358726146266076,1.0814116294329879,1.133367136398898
RSC1A1,0.22391242430425126,0.223343873824841,0.22264471915562428,0.23642438300603213,0.21987056489771675
RUNX1T1,0.71810957090633443,0.71586350283981215,0.7074231974441848,0.72391690626516569,0.67433856325126462
RXRG,0.2883401908940264,0.28810610486125504,0.28820131373801922,0.30740775223653599,0.28899190601502844
RYR3,0.51388887482612944,0.51142931160402683,0.5120422570220694,0.50997780486195399,0.51980542366073856
SCN7A,0.42854989957274642,0.42716156524797111,0.42579573176034047,0.40808079899322319,0.42245847217484855
SCNN1G,0.48692003858747729,0.48563261522047169,0.48726054869973151,0.47509512480828281,0.51369840135963674
SEMA6A,0.42963505824141918,0.42855527187958298,0.44213853796950026,0.43297042951474929,0.51755150080603773
SERPINA4,0.33264434913486568,0.33682615885931688,0.33320178412108264,0.31909868901031629,0.3324387388110982
SERPINB5,1.1166808600137492,1.0960709069190404,1.1134976604354194,1.5960754901421144,1.2822892775718497
SERPINC1,0.49277554091669973,0.49479803961202601,0.49308022444531663,0.49636283994811098,0.48990669956137106
SHMT1,0.27564296389297765,0.27634395426682984,0.28089998506781039,0.26258538475075827,0.30239824950701638
SIM1,0.18260411359985079,0.18229910857299542,0.18161429225858072,0.18842601090910782,0.17807436805611976
SIM2,2.4534769155807759,2.4476965894175557,2.3472650994319504,2.6899668358799009,2.1387810653399359
SIX6,0.26552163417952801,0.2616403705262505,0.25541719011860647,0.2703951277212549,0.21154450642431022
SLC10A1,0.16126164257939138,0.16027400153043828,0.1593251342661629,0.17523772000638899,0.1531763552235357
SLC10A2,0.18209561574074073,0.18209561574074073,0.18209561574074073,0.18040860095348965,0.18209561574074073
SLC12A3,0.56377609011644825,0.56606957063867203,0.56313751797448897,0.55777533496228837,0.55680198996689123
SLC15A1,0.077290168588101615,0.07692767086300159,0.076564314217134943,0.074922656475537502,0.077086984659645127
SLC17A1,0.084584315985884992,0.084410375385725073,0.084221341346110298,0.088973903138807681,0.084389863669191198
SLC17A3,0.10034834123330071,0.10066845720536323,0.10135804167592967,0.1004811979221152,0.10921998664913558
SLC1A2,0.98904237548134966,0.96619181359553774,0.91320688512070403,0.87849957850959082,0.73927348516220348
SLC2A1,0.56590598607484166,0.56901866412947488,0.5670972871971347,0.60063686275079153,0.57911042889113762
SLC30A3,0.35250411862621361,0.3508551704499181,0.35028956341603767,0.35927797710166848,0.36738181870052611
SLC34A1,0.069387706599221513,0.069865143327666718,0.071018127323001362,0.082655017819930274,0.078236920149516054
SLC4A4,1.5165693987711037,1.5286057908703938,1.526047269670975,1.4965315979497404,1.5707334619103364
SLC6A2,0.65949332704476149,0.65751675808104126,0.64736686841964952,0.70719133303376058,0.68882844570275581
SLC6A4,8.1059434997604018,8.1059626520686354,7.8663357420331828,8.6924923495667361,7.5639005791427154
SLC6A5,0.077394887140212837,0.07670178069221964,0.075780141616235239,0.085223066103834011,0.071649217207015975
SLC7A2,1.3349439925149058,1.472743567791827,1.1650123540066328,2.4580797347352989,0.84266281749007499
SLC8A1,0.34924972763717022,0.34237887646686205,0.32021074294778473,0.31095109702476803,0.23055413115971604
SMAD5,0.66690685713381104,0.66748431849689893,0.65335926532899768,0.60309203701981373,0.67813483740340363
SMC2,0.44398625068092479,0.44624778741256016,0.44067210756891506,0.43114266467025109,0.43278624875663663
SOX11,2.6331287429222723,2.6451929527479816,2.4305966365368654,3.8525865255038121,2.1370046864620753
SOX12,0.52419296273427962,0.52109029805822671,0.51535896039085882,0.44772663154404263,0.49158399795954694
SOX5,0.61168422518117138,0.60566857336804769,0.59090342064952228,0.60064679560347856,0.56806940739902012
SP1,0.18556038681398365,0.18796144450053248,0.18429505734057697,0.17700015283279316,0.18299971341297613
SP4,0.22481116553350611,0.22576895498636365,0.22714180222741293,0.22363552278127569,0.238669869939199
SPC25,1.2146117802230065,1.2251255937089884,1.2200122547739587,1.1957780545043792,1.2132221412337048
SPRR2C,0.21793970032009444,0.2190822937182815,0.219240950183512,0.22332780009686559,0.22613044036138438
SPTA1,0.45228165742062221,0.44133621754171104,0.44354093358160923,0.47186920765377266,0.42538694293859397
SSTR3,0.052559338649505613,0.051944854240039799,0.051055419539619999,0.052704363614789473,0.047376567087378307
SSX3,0.46513219280219792,0.46633378934104325,0.46627714780795054,0.47015858732213767,0.47076510700049351
STIL,0.78034353291512748,0.78429646549889542,0.7655300823250436,0.78412383461901003,0.76511807623398365
STK4,0.22228349634081046,0.22275846318915399,0.22296047039199476,0.13735200994253591,0.22826113277354004
STXBP5L,0.56286404644992782,0.55498092831363777,0.55148543951624818,0.52717097200965624,0.56101513920325241
SULT2B1,1.2222062586693108,1.1717952799640041,1.0966531275984386,1.1941546802975449,0.93514754161504554
TACR1,0.25589942035581653,0.25359497132098996,0.25192388181706044,0.25313270097410911,0.24104571584657283
TAF5,0.37222253107778414,0.36846731928939602,0.37150518169135627,0.31109550131810304,0.37236047324131821
TAT,0.35876619288603129,0.35912379924021809,0.3657799833093352,0.34337394565271767,0.39524030249929953
TBR1,0.46297916100459052,0.46124641236789948,0.45879644055879454,0.47686439503340999,0.44685739539918218
TBX5,0.5348401184371967,0.53582715866305897,0.53182274674182739,0.54390561099723955,0.53050176136125982
TEP1,0.33566428061556725,0.33250536489001054,0.33119897445428315,0.31401521064512616,0.31309880960386449
TERF1,0.2009893733387963,0.20049259045653683,0.19979310253698218,0.20710305481159355,0.19733362369868834
TERT,0.24569812240062119,0.24625774782227949,0.24605107041482771,0.23151023608929897,0.25940282385381536
TFAP2A,0.61047625529213712,0.61027192968925881,0.61279664054928495,0.58982584491225176,0.63601967288543593
TFDP1,0.31640948425149373,0.31380461038808649,0.31274262741833969,0.29155627723520722,0.31016540470378717
TGFBR1,0.29788999232466962,0.29899550438876177,0.2988799556593037,0.31408945095637258,0.3071296498304219
THPO,0.36139806507600275,0.34589887451696127,0.3153249543627602,0.30248363607758555,0.25551876255236827
THRA,0.72594166346902156,0.72173764675247964,0.71140497791131374,0.71613137301715857,0.69628555094039146
TIMELESS,0.38911249658426883,0.38439706651613159,0.38197189926302905,0.33809006756913312,0.37298815784392553
TJP1,0.22019929693842069,0.21736733980199449,0.21410078046146788,0.23025288872447558,0.20237200197147057
TLL1,0.67520451889859101,0.67518919385704301,0.6621070310010494,0.66623343952240477,0.66161764603239215
TOP2A,1.3559139711310224,1.3634904983965181,1.3340736257478911,1.3455837510961202,1.326417097724651
TOPBP1,0.23623217992085246,0.23281034308318813,0.23450516213602182,0.19538020013683666,0.23234767828854339
TP53,0.55056094612924511,0.55013677606739786,0.55002584216177952,0.59157435114683721,0.55134725513726812
TPD52,0.73157998676474623,0.72734687510702278,0.72819607302962008,0.67587636325020406,0.73047990757337555
TPO,1.5598869002230453,1.5429486225781757,1.5050451000877085,1.4476168858510152,1.4598691755541426
TPX2,1.0818162985188342,1.0769364738496268,1.0347239537334858,0.98643441316402036,0.91417041284775991
TRAIP,0.36883132408963321,0.37136429293433582,0.373816200376551,0.32987312053690432,0.40854888146020429
TRH,3.3058226353068685,3.3003613886884255,3.0602917277452528,4.1824369653290301,2.6331547655799086
TRIM10,0.12291857598373218,0.12116594611103704,0.12162486505987199,0.11255973727448707,0.11414671745168373
TROAP,0.37011653699670122,0.3708639005097002,0.36770534474151934,0.33300496159004395,0.37189973219387951
TRPM1,0.71051959647205554,0.70661498348245155,0.70228075610117513,0.69975537699045787,0.68176038377005044
TSHB,0.10695777049632635,0.10670983016545887,0.10636999591723952,0.10424675146700242,0.10575652028173915
TSHR,0.3134845246385411,0.31402176500575235,0.31326033173862378,0.30464615217273505,0.31435841918030727
TTF2,0.34828509009451758,0.34694204437865689,0.34472566401916332,0.319133995307184,0.33247895259526095
TYR,0.20317789512499834,0.15018393553439408,0.19524480084134843,0.65647569414078166,0.18239122332366242
T,0.096312104506436638,0.095773184501044564,0.095120165190742165,0.097506678987950388,0.09240957070970536
UBE2C,0.93119770847916294,0.92953967845290886,0.91089619911311015,0.86989002112835812,0.98691042619942282
UBE3A,0.26215170733845539,0.26153816520812612,0.26024010157436883,0.18690471882425003,0.25630876166316896
WEE1,0.41791977852397583,0.4135058449423501,0.40818927813806166,0.38502727906798201,0.38517521966045959
WISP1,0.86361902186427153,0.86337101513881176,0.88030228461762206,0.85060384970521807,0.97506512369007303
WNT10B,0.62269194152736018,0.62842324033784747,0.62132601910055341,0.57445195260245852,0.62645398246578399
WNT1,0.034388194448675649,0.033493596218164237,0.032459519783525001,0.023448339268291537,0.029754930513772464
WNT2,1.6423250659789912,1.6680294535413267,1.6422198212033252,1.6445335652110245,1.6618918471552446
WWOX,0.63784299901594887,0.63575396196249778,0.63475481236092735,0.64065513001446073,0.70394136229501947
XDH,2.0171441797475129,1.9900494173574315,1.936636253559376,1.8771032476948037,1.7913530617747937
XRCC2,0.35647035091643287,0.35494472339249239,0.35109145758109395,0.33352825647586576,0.34067686199664388
XYLB,0.34657639917249627,0.34637720602859756,0.34401282409792494,0.32121724928522821,0.33573052739266918
ZMYND8,0.25703424723884105,0.25243688023320165,0.2477525945166878,0.22692924491715111,0.22771207618041847
ZNF141,0.17321394891738426,0.17280201891528577,0.17208861607786521,0.16501425438379952,0.1707162867986943
ZNF157,0.1497818783869066,0.14974706537892329,0.15016884741577682,0.16650428911578385,0.15796829610215238
ZNF37A,0.23863877990593771,0.23778690134558395,0.23674539133555073,0.22430411879089474,0.23225331119850648
ZNF79,0.1619649344450641,0.16156753571595489,0.16209744915240346,0.17576762101494092,0.16903345053085619
ZP2,0.3846726512900237,0.38588726062300838,0.3871028154124776,0.39119631018496537,0.40271219909994976
ZWINT,0.47715158985032396,0.47840058592562379,0.47470690334132015,0.4717522259653385,0.47520491232512752
