,setup,model,mse,predictors,correlation,sens,spec,prec,params
2912,CLEC4M_prom,gblasso,0.10633568702823858,468,,,,,"gamma=2.0, lambda=10.0"
527,COL14A1_body,gblasso,1.923626418964794,479,,,,,"gamma=2.0, lambda=10.0"
2917,COL14A1_prom,gblasso,1.6148108129492778,467,,,,,"gamma=2.0, lambda=10.0"
532,COL19A1_body,gblasso,0.22371142360860793,479,,,,,"gamma=2.0, lambda=10.0"
2922,COL19A1_prom,gblasso,0.22639459354957514,468,,,,,"gamma=2.0, lambda=10.0"
537,COL4A3_body,gblasso,0.23423095336780675,479,,,,,"gamma=2.0, lambda=10.0"
542,CPA1_body,gblasso,0.26549979222206271,479,,,,,"gamma=2.0, lambda=10.0"
2927,CPA1_prom,gblasso,0.27159176043583033,468,,,,,"gamma=2.0, lambda=10.0"
547,CPSF6_body,gblasso,0.10305809230460736,479,,,,,"gamma=2.0, lambda=10.0"
2932,CPSF6_prom,gblasso,0.10712246891468566,468,,,,,"gamma=2.0, lambda=10.0"
552,CPT1A_body,gblasso,0.33276747403743051,479,,,,,"gamma=2.0, lambda=10.0"
2937,CPT1A_prom,gblasso,0.31281227733278844,467,,,,,"gamma=2.0, lambda=10.0"
557,CR1_body,gblasso,0.25826132143264596,479,,,,,"gamma=2.0, lambda=10.0"
2942,CR1_prom,gblasso,0.2858734251195898,468,,,,,"gamma=2.0, lambda=10.0"
562,CREBBP_body,gblasso,0.1537745374431882,479,,,,,"gamma=2.0, lambda=10.0"
2947,CREBBP_prom,gblasso,0.16181537696881221,468,,,,,"gamma=2.0, lambda=10.0"
567,CTNND2_body,gblasso,3.5018045834479525,479,,,,,"gamma=2.0, lambda=10.0"
2952,CTNND2_prom,gblasso,3.7418132788412333,468,,,,,"gamma=2.0, lambda=10.0"
572,CTSE_body,gblasso,0.20030752112268521,0,,,,,"gamma=2.0, lambda=10.0"
2957,CTSE_prom,gblasso,0.20030752112268521,0,,,,,"gamma=2.0, lambda=10.0"
577,CTSG_body,gblasso,1.9653478887666087,479,,,,,"gamma=2.0, lambda=10.0"
2962,CTSG_prom,gblasso,2.30626738203599,468,,,,,"gamma=2.0, lambda=10.0"
582,CUL2_body,gblasso,0.1511363981625862,479,,,,,"gamma=2.0, lambda=10.0"
2967,CUL2_prom,gblasso,0.15367338187983423,468,,,,,"gamma=2.0, lambda=10.0"
587,CYP11B1_body,gblasso,0.082296163415650964,478,,,,,"gamma=2.0, lambda=10.0"
2972,CYP11B1_prom,gblasso,0.087538130039720038,468,,,,,"gamma=2.0, lambda=10.0"
592,CYP21A2_body,gblasso,1.0589345432841546,479,,,,,"gamma=2.0, lambda=10.0"
2977,CYP21A2_prom,gblasso,0.86105135285738021,468,,,,,"gamma=2.0, lambda=10.0"
597,CYP24A1_body,gblasso,1.5509192442613728,479,,,,,"gamma=2.0, lambda=10.0"
2982,CYP24A1_prom,gblasso,1.8379463379974681,468,,,,,"gamma=2.0, lambda=10.0"
602,CYP27B1_body,gblasso,1.5347766158366385,479,,,,,"gamma=2.0, lambda=10.0"
2987,CYP27B1_prom,gblasso,1.2041747433883518,468,,,,,"gamma=2.0, lambda=10.0"
607,CYP2A6_body,gblasso,2.2995797767046122,479,,,,,"gamma=2.0, lambda=10.0"
612,CYP2A7_body,gblasso,2.9981069822704476,479,,,,,"gamma=2.0, lambda=10.0"
2992,CYP2A7_prom,gblasso,2.9829720651557272,468,,,,,"gamma=2.0, lambda=10.0"
617,CYP2C9_body,gblasso,0.31165600783455283,479,,,,,"gamma=2.0, lambda=10.0"
2997,CYP2C9_prom,gblasso,0.29535647302616458,468,,,,,"gamma=2.0, lambda=10.0"
622,CYP3A4_body,gblasso,0.42633821970422092,479,,,,,"gamma=2.0, lambda=10.0"
3002,CYP3A4_prom,gblasso,0.43279163039469593,468,,,,,"gamma=2.0, lambda=10.0"
627,CYP3A7_body,gblasso,0.4324581338779695,479,,,,,"gamma=2.0, lambda=10.0"
3007,CYP3A7_prom,gblasso,0.41767916484075501,468,,,,,"gamma=2.0, lambda=10.0"
632,CYP4F2_body,gblasso,1.3704083081900127,479,,,,,"gamma=2.0, lambda=10.0"
3012,CYP4F2_prom,gblasso,1.3265738613680058,468,,,,,"gamma=2.0, lambda=10.0"
637,DAZL_body,gblasso,0.58788767564774125,479,,,,,"gamma=2.0, lambda=10.0"
3017,DAZL_prom,gblasso,0.58854581280316298,468,,,,,"gamma=2.0, lambda=10.0"
642,DBT_body,gblasso,0.09935465398600242,479,,,,,"gamma=2.0, lambda=10.0"
3022,DBT_prom,gblasso,0.10106133158549586,468,,,,,"gamma=2.0, lambda=10.0"
647,DCT_body,gblasso,0.068325096587628448,479,,,,,"gamma=2.0, lambda=10.0"
3027,DCT_prom,gblasso,0.070975587662795908,468,,,,,"gamma=2.0, lambda=10.0"
652,DDC_body,gblasso,1.9041574995154107,479,,,,,"gamma=2.0, lambda=10.0"
3032,DDC_prom,gblasso,1.4225124870039312,468,,,,,"gamma=2.0, lambda=10.0"
657,DDX51_body,gblasso,0.12008009950712151,479,,,,,"gamma=2.0, lambda=10.0"
662,DDX6_body,gblasso,0.25756154629629635,0,,,,,"gamma=2.0, lambda=10.0"
3037,DDX6_prom,gblasso,0.25756154629629635,0,,,,,"gamma=2.0, lambda=10.0"
667,DHFR_body,gblasso,0.22084361748609471,479,,,,,"gamma=2.0, lambda=10.0"
672,DLG1_body,gblasso,0.15685318468187828,479,,,,,"gamma=2.0, lambda=10.0"
3042,DLG1_prom,gblasso,0.15762792386451976,467,,,,,"gamma=2.0, lambda=10.0"
677,DLX4_body,gblasso,0.99259423539821368,479,,,,,"gamma=2.0, lambda=10.0"
3047,DLX4_prom,gblasso,1.0171292042025852,468,,,,,"gamma=2.0, lambda=10.0"
682,DNMT1_body,gblasso,0.145305886860749,479,,,,,"gamma=2.0, lambda=10.0"
3052,DNMT1_prom,gblasso,0.13441410620134853,468,,,,,"gamma=2.0, lambda=10.0"
687,DSG1_body,gblasso,0.78633609092471979,479,,,,,"gamma=2.0, lambda=10.0"
3057,DSG1_prom,gblasso,0.73240994607499055,468,,,,,"gamma=2.0, lambda=10.0"
692,DTNA_body,gblasso,0.68454733122620393,479,,,,,"gamma=2.0, lambda=10.0"
3062,DTNA_prom,gblasso,0.6957198577650765,468,,,,,"gamma=2.0, lambda=10.0"
697,DTYMK_body,gblasso,0.27676262039414795,479,,,,,"gamma=2.0, lambda=10.0"
3067,DTYMK_prom,gblasso,0.25846120060282624,468,,,,,"gamma=2.0, lambda=10.0"
702,E2F1_body,gblasso,0.31683416936097542,479,,,,,"gamma=2.0, lambda=10.0"
3072,E2F1_prom,gblasso,0.3433178484469715,468,,,,,"gamma=2.0, lambda=10.0"
707,EGFR_body,gblasso,0.38479213673615859,479,,,,,"gamma=2.0, lambda=10.0"
3077,EGFR_prom,gblasso,0.40828223837413613,468,,,,,"gamma=2.0, lambda=10.0"
712,ELAVL2_body,gblasso,0.62801619828492594,479,,,,,"gamma=2.0, lambda=10.0"
3082,ELAVL2_prom,gblasso,0.68848639127170519,468,,,,,"gamma=2.0, lambda=10.0"
717,ELK4_body,gblasso,0.20800565919284519,479,,,,,"gamma=2.0, lambda=10.0"
3087,ELK4_prom,gblasso,0.21121548439422572,468,,,,,"gamma=2.0, lambda=10.0"
722,ELOVL6_body,gblasso,0.63226208784798432,479,,,,,"gamma=2.0, lambda=10.0"
3092,ELOVL6_prom,gblasso,0.65572253181694595,468,,,,,"gamma=2.0, lambda=10.0"
727,EP300_body,gblasso,0.32295591534570789,479,,,,,"gamma=2.0, lambda=10.0"
3097,EP300_prom,gblasso,0.3021645408831482,468,,,,,"gamma=2.0, lambda=10.0"
732,EPB42_body,gblasso,0.30779555780411766,479,,,,,"gamma=2.0, lambda=10.0"
3102,EPB42_prom,gblasso,0.29776349854280371,468,,,,,"gamma=2.0, lambda=10.0"
737,EPHA5_body,gblasso,0.34060627501220747,479,,,,,"gamma=2.0, lambda=10.0"
3107,EPHA5_prom,gblasso,0.34284331002025553,468,,,,,"gamma=2.0, lambda=10.0"
742,EPHB1_body,gblasso,0.50093345626814967,479,,,,,"gamma=2.0, lambda=10.0"
3112,EPHB1_prom,gblasso,0.45650103505565415,468,,,,,"gamma=2.0, lambda=10.0"
747,EPHB2_body,gblasso,0.41254120950377265,479,,,,,"gamma=2.0, lambda=10.0"
3117,EPHB2_prom,gblasso,0.43662942366128693,468,,,,,"gamma=2.0, lambda=10.0"
752,EPHB3_body,gblasso,0.53507648297969757,479,,,,,"gamma=2.0, lambda=10.0"
3122,EPHB3_prom,gblasso,0.53657639954228653,468,,,,,"gamma=2.0, lambda=10.0"
757,EPYC_body,gblasso,1.5233389636258894,479,,,,,"gamma=2.0, lambda=10.0"
3127,EPYC_prom,gblasso,1.4764584022160836,468,,,,,"gamma=2.0, lambda=10.0"
762,ERBB3_body,gblasso,0.2691317584372695,479,,,,,"gamma=2.0, lambda=10.0"
3132,ERBB3_prom,gblasso,0.29293484371216555,468,,,,,"gamma=2.0, lambda=10.0"
767,ERBB4_body,gblasso,1.1912745892925987,479,,,,,"gamma=2.0, lambda=10.0"
3137,ERBB4_prom,gblasso,1.1310315558163844,468,,,,,"gamma=2.0, lambda=10.0"
772,ERCC2_body,gblasso,0.21302220303698197,474,,,,,"gamma=2.0, lambda=10.0"
3142,ERCC2_prom,gblasso,0.21261323127987741,468,,,,,"gamma=2.0, lambda=10.0"
777,ERCC4_body,gblasso,0.17130508649139017,479,,,,,"gamma=2.0, lambda=10.0"
3147,ERCC4_prom,gblasso,0.18895140558336085,468,,,,,"gamma=2.0, lambda=10.0"
782,ESPL1_body,gblasso,0.13990751231716175,479,,,,,"gamma=2.0, lambda=10.0"
3152,ESPL1_prom,gblasso,0.14427860225376735,468,,,,,"gamma=2.0, lambda=10.0"
787,ESR1_body,gblasso,1.7099695396653734,479,,,,,"gamma=2.0, lambda=10.0"
3157,ESR1_prom,gblasso,1.5284548900972268,468,,,,,"gamma=2.0, lambda=10.0"
792,ETV1_body,gblasso,0.55900587724901074,479,,,,,"gamma=2.0, lambda=10.0"
3162,ETV1_prom,gblasso,0.6517293384925501,468,,,,,"gamma=2.0, lambda=10.0"
797,ETV3_body,gblasso,0.061186753750384612,479,,,,,"gamma=2.0, lambda=10.0"
3167,ETV3_prom,gblasso,0.062093083060622202,468,,,,,"gamma=2.0, lambda=10.0"
802,EXO1_body,gblasso,0.6412925749581122,479,,,,,"gamma=2.0, lambda=10.0"
3172,EXO1_prom,gblasso,0.77905348825388643,468,,,,,"gamma=2.0, lambda=10.0"
807,EXPH5_body,gblasso,0.33935284982459479,479,,,,,"gamma=2.0, lambda=10.0"
3177,EXPH5_prom,gblasso,0.32702783697229343,468,,,,,"gamma=2.0, lambda=10.0"
817,F2RL3_body,gblasso,0.15359683208696637,479,,,,,"gamma=2.0, lambda=10.0"
3187,F2RL3_prom,gblasso,0.16130709555301823,468,,,,,"gamma=2.0, lambda=10.0"
812,F2_body,gblasso,0.090589862546733249,479,,,,,"gamma=2.0, lambda=10.0"
3182,F2_prom,gblasso,0.088692953637578398,468,,,,,"gamma=2.0, lambda=10.0"
822,FANCC_body,gblasso,0.14199030944332952,479,,,,,"gamma=2.0, lambda=10.0"
3192,FANCC_prom,gblasso,0.14471957727336868,468,,,,,"gamma=2.0, lambda=10.0"
827,FANCG_body,gblasso,0.33353704522338823,479,,,,,"gamma=2.0, lambda=10.0"
3197,FANCG_prom,gblasso,0.35349863974272361,468,,,,,"gamma=2.0, lambda=10.0"
832,FANCI_body,gblasso,0.39597705500269786,479,,,,,"gamma=2.0, lambda=10.0"
3202,FANCI_prom,gblasso,0.51077404489787381,468,,,,,"gamma=2.0, lambda=10.0"
837,FASLG_body,gblasso,1.1471769210412956,479,,,,,"gamma=2.0, lambda=10.0"
3207,FASLG_prom,gblasso,1.0581324420462652,468,,,,,"gamma=2.0, lambda=10.0"
842,FBP2_body,gblasso,1.3890964666245478,479,,,,,"gamma=2.0, lambda=10.0"
3212,FBP2_prom,gblasso,1.278705298408138,468,,,,,"gamma=2.0, lambda=10.0"
847,FEV_body,gblasso,0.13232742129629627,0,,,,,"gamma=2.0, lambda=10.0"
3217,FEV_prom,gblasso,0.13232742129629627,0,,,,,"gamma=2.0, lambda=10.0"
852,FGB_body,gblasso,0.99173415437101609,479,,,,,"gamma=2.0, lambda=10.0"
3222,FGB_prom,gblasso,1.4599455177757235,468,,,,,"gamma=2.0, lambda=10.0"
857,FGFR2_body,gblasso,1.8783963679435727,479,,,,,"gamma=2.0, lambda=10.0"
3227,FGFR2_prom,gblasso,1.8252893702276529,468,,,,,"gamma=2.0, lambda=10.0"
862,FGFR4_body,gblasso,0.96584425443375299,479,,,,,"gamma=2.0, lambda=10.0"
3232,FGFR4_prom,gblasso,1.0986173446619876,468,,,,,"gamma=2.0, lambda=10.0"
867,FGL1_body,gblasso,1.313800917424399,479,,,,,"gamma=2.0, lambda=10.0"
3237,FGL1_prom,gblasso,2.3041993816670665,468,,,,,"gamma=2.0, lambda=10.0"
872,FLT1_body,gblasso,0.50393729644237928,479,,,,,"gamma=2.0, lambda=10.0"
3242,FLT1_prom,gblasso,0.46438683161845923,468,,,,,"gamma=2.0, lambda=10.0"
877,FLT4_body,gblasso,0.1028517201992778,479,,,,,"gamma=2.0, lambda=10.0"
3247,FLT4_prom,gblasso,0.10445556894857007,468,,,,,"gamma=2.0, lambda=10.0"
3252,FMO3_prom,gblasso,1.0993565691076279,468,,,,,"gamma=2.0, lambda=10.0"
882,FOLH1_body,gblasso,0.7008036773509092,479,,,,,"gamma=2.0, lambda=10.0"
3257,FOLH1_prom,gblasso,0.87938253276918787,468,,,,,"gamma=2.0, lambda=10.0"
887,FOXM1_body,gblasso,0.69963255039913808,479,,,,,"gamma=2.0, lambda=10.0"
892,FSHR_body,gblasso,0.18457958880680916,479,,,,,"gamma=2.0, lambda=10.0"
3262,FSHR_prom,gblasso,0.18502794697638475,468,,,,,"gamma=2.0, lambda=10.0"
897,FUT3_body,gblasso,2.7334782646540483,479,,,,,"gamma=2.0, lambda=10.0"
3267,FUT3_prom,gblasso,2.0884913393731774,468,,,,,"gamma=2.0, lambda=10.0"
902,GAB1_body,gblasso,0.30937302816471268,479,,,,,"gamma=2.0, lambda=10.0"
3272,GAB1_prom,gblasso,0.31503122715632564,468,,,,,"gamma=2.0, lambda=10.0"
907,GAD2_body,gblasso,0.18427704629629632,0,,,,,"gamma=2.0, lambda=10.0"
3277,GAD2_prom,gblasso,0.18427704629629632,0,,,,,"gamma=2.0, lambda=10.0"
912,GALNT3_body,gblasso,1.928468377249076,479,,,,,"gamma=2.0, lambda=10.0"
3282,GALNT3_prom,gblasso,1.8868637834510957,468,,,,,"gamma=2.0, lambda=10.0"
3287,GCG_prom,gblasso,0.32863609259259258,0,,,,,"gamma=2.0, lambda=10.0"
917,GDF11_body,gblasso,0.17813697219971017,479,,,,,"gamma=2.0, lambda=10.0"
3292,GDF11_prom,gblasso,0.18485829732050571,468,,,,,"gamma=2.0, lambda=10.0"
922,GFAP_body,gblasso,0.079084109906594854,479,,,,,"gamma=2.0, lambda=10.0"
3297,GFAP_prom,gblasso,0.080712897077392931,467,,,,,"gamma=2.0, lambda=10.0"
932,GHRHR_body,gblasso,0.084653617718393318,478,,,,,"gamma=2.0, lambda=10.0"
3307,GHRHR_prom,gblasso,0.087248663586038763,468,,,,,"gamma=2.0, lambda=10.0"
927,GHRH_body,gblasso,0.86763453029821302,479,,,,,"gamma=2.0, lambda=10.0"
3302,GHRH_prom,gblasso,1.0083681264186655,468,,,,,"gamma=2.0, lambda=10.0"
937,GLP1R_body,gblasso,0.13335681974745639,479,,,,,"gamma=2.0, lambda=10.0"
3312,GLP1R_prom,gblasso,0.13141763093571135,468,,,,,"gamma=2.0, lambda=10.0"
942,GLRA3_body,gblasso,3.6985272806283822,479,,,,,"gamma=2.0, lambda=10.0"
3317,GLRA3_prom,gblasso,4.267512014433871,468,,,,,"gamma=2.0, lambda=10.0"
3322,GML_prom,gblasso,0.066651826337766631,468,,,,,"gamma=2.0, lambda=10.0"
947,GPA33_body,gblasso,0.13452612338806816,479,,,,,"gamma=2.0, lambda=10.0"
952,GPD2_body,gblasso,0.31099678582299856,479,,,,,"gamma=2.0, lambda=10.0"
3327,GPD2_prom,gblasso,0.32102872357338791,468,,,,,"gamma=2.0, lambda=10.0"
957,GPLD1_body,gblasso,0.35394742893462899,479,,,,,"gamma=2.0, lambda=10.0"
3332,GPLD1_prom,gblasso,0.39519887826240141,468,,,,,"gamma=2.0, lambda=10.0"
962,GPR19_body,gblasso,0.51456022158497783,479,,,,,"gamma=2.0, lambda=10.0"
3337,GPR19_prom,gblasso,0.49376885721500952,468,,,,,"gamma=2.0, lambda=10.0"
967,GPSM2_body,gblasso,0.49213463475341357,479,,,,,"gamma=2.0, lambda=10.0"
3342,GPSM2_prom,gblasso,0.57920827966563082,468,,,,,"gamma=2.0, lambda=10.0"
972,GRIK1_body,gblasso,1.2802854408775646,479,,,,,"gamma=2.0, lambda=10.0"
3347,GRIK1_prom,gblasso,1.2218405915129424,468,,,,,"gamma=2.0, lambda=10.0"
977,GRIN2A_body,gblasso,0.28228786185311683,479,,,,,"gamma=2.0, lambda=10.0"
3352,GRIN2A_prom,gblasso,0.28163172681882936,468,,,,,"gamma=2.0, lambda=10.0"
982,GRIN2B_body,gblasso,0.61089880204926905,479,,,,,"gamma=2.0, lambda=10.0"
3357,GRIN2B_prom,gblasso,0.6076673334166105,468,,,,,"gamma=2.0, lambda=10.0"
987,GRM5_body,gblasso,0.062887233641052864,479,,,,,"gamma=2.0, lambda=10.0"
3362,GRM5_prom,gblasso,0.063808614364090105,467,,,,,"gamma=2.0, lambda=10.0"
992,GRP_body,gblasso,3.0613868303545382,479,,,,,"gamma=2.0, lambda=10.0"
3367,GRP_prom,gblasso,3.5977161756775766,468,,,,,"gamma=2.0, lambda=10.0"
997,GTSE1_body,gblasso,0.43485830256833496,479,,,,,"gamma=2.0, lambda=10.0"
1002,GUCA1A_body,gblasso,0.19050791697277475,479,,,,,"gamma=2.0, lambda=10.0"
3372,GUCA1A_prom,gblasso,0.19200277974207813,468,,,,,"gamma=2.0, lambda=10.0"
1007,GUCY2C_body,gblasso,0.41727736904082918,479,,,,,"gamma=2.0, lambda=10.0"
3377,GUCY2C_prom,gblasso,0.4307911091826056,468,,,,,"gamma=2.0, lambda=10.0"
3382,GYPA_prom,gblasso,0.34724870875167002,468,,,,,"gamma=2.0, lambda=10.0"
1012,GYPB_body,gblasso,0.38540252741434994,479,,,,,"gamma=2.0, lambda=10.0"
3387,GYPB_prom,gblasso,0.37898118875778714,468,,,,,"gamma=2.0, lambda=10.0"
3392,GYPE_prom,gblasso,0.16597794321405271,468,,,,,"gamma=2.0, lambda=10.0"
1017,HELLS_body,gblasso,0.40101715370506336,479,,,,,"gamma=2.0, lambda=10.0"
3397,HELLS_prom,gblasso,0.453185430385044,468,,,,,"gamma=2.0, lambda=10.0"
1022,HNF4A_body,gblasso,0.072305113702684248,479,,,,,"gamma=2.0, lambda=10.0"
3402,HNF4A_prom,gblasso,0.073689897918774325,468,,,,,"gamma=2.0, lambda=10.0"
1027,HOXB13_body,gblasso,1.9935681529501939,479,,,,,"gamma=2.0, lambda=10.0"
3407,HOXB13_prom,gblasso,2.2980563392465432,468,,,,,"gamma=2.0, lambda=10.0"
1032,HOXB3_body,gblasso,1.7137540294947224,479,,,,,"gamma=2.0, lambda=10.0"
3412,HOXB3_prom,gblasso,1.4653636145376359,468,,,,,"gamma=2.0, lambda=10.0"
1037,HOXC11_body,gblasso,0.66347233924342741,479,,,,,"gamma=2.0, lambda=10.0"
3417,HOXC11_prom,gblasso,0.68407942374252284,468,,,,,"gamma=2.0, lambda=10.0"
1042,HOXD4_body,gblasso,0.30367817588434204,479,,,,,"gamma=2.0, lambda=10.0"
3422,HOXD4_prom,gblasso,0.30348753889847452,468,,,,,"gamma=2.0, lambda=10.0"
1047,HOXD9_body,gblasso,0.13094782515835782,479,,,,,"gamma=2.0, lambda=10.0"
3427,HOXD9_prom,gblasso,0.14027655602801195,468,,,,,"gamma=2.0, lambda=10.0"
3432,HSD3B2_prom,gblasso,0.15791241855550689,468,,,,,"gamma=2.0, lambda=10.0"
3437,HTR1B_prom,gblasso,0.051636773080616996,468,,,,,"gamma=2.0, lambda=10.0"
1052,HTR1E_body,gblasso,0.85358867466559418,479,,,,,"gamma=2.0, lambda=10.0"
3442,HTR1E_prom,gblasso,0.88402015224982355,468,,,,,"gamma=2.0, lambda=10.0"
1057,HTR2A_body,gblasso,0.4945686376664219,479,,,,,"gamma=2.0, lambda=10.0"
3447,HTR2A_prom,gblasso,0.50831600332313065,468,,,,,"gamma=2.0, lambda=10.0"
1062,HTR2C_body,gblasso,0.47308497968062269,479,,,,,"gamma=2.0, lambda=10.0"
3452,HTR2C_prom,gblasso,0.47433927650265817,468,,,,,"gamma=2.0, lambda=10.0"
1067,HTR4_body,gblasso,0.077916033782492553,479,,,,,"gamma=2.0, lambda=10.0"
3457,HTR4_prom,gblasso,0.077673159062151303,468,,,,,"gamma=2.0, lambda=10.0"
1072,IL17A_body,gblasso,0.080531037243780926,478,,,,,"gamma=2.0, lambda=10.0"
3462,IL17A_prom,gblasso,0.081324911567772953,466,,,,,"gamma=2.0, lambda=10.0"
1077,IL1A_body,gblasso,0.40150740569735521,479,,,,,"gamma=2.0, lambda=10.0"
3467,IL1A_prom,gblasso,0.37582331217379733,468,,,,,"gamma=2.0, lambda=10.0"
1082,IL3_body,gblasso,0.055301309266176608,479,,,,,"gamma=2.0, lambda=10.0"
3472,IL3_prom,gblasso,0.055678436933440371,468,,,,,"gamma=2.0, lambda=10.0"
1087,IL4_body,gblasso,0.1255572865025035,479,,,,,"gamma=2.0, lambda=10.0"
3477,IL4_prom,gblasso,0.13741793306696581,468,,,,,"gamma=2.0, lambda=10.0"
3482,IL5_prom,gblasso,0.099414682278657171,467,,,,,"gamma=2.0, lambda=10.0"
1092,IL9_body,gblasso,0.18455542904600686,479,,,,,"gamma=2.0, lambda=10.0"
3487,IL9_prom,gblasso,0.16830107934665706,468,,,,,"gamma=2.0, lambda=10.0"
1097,ISL1_body,gblasso,0.58642286800146592,479,,,,,"gamma=2.0, lambda=10.0"
3492,ISL1_prom,gblasso,0.66892427995522696,468,,,,,"gamma=2.0, lambda=10.0"
1102,ITGA2_body,gblasso,1.0028902139277798,479,,,,,"gamma=2.0, lambda=10.0"
3497,ITGA2_prom,gblasso,1.1539438657983365,468,,,,,"gamma=2.0, lambda=10.0"
1107,ITGB3_body,gblasso,0.69952108765800203,479,,,,,"gamma=2.0, lambda=10.0"
3502,ITGB3_prom,gblasso,0.72663125670344375,468,,,,,"gamma=2.0, lambda=10.0"
1112,ITIH1_body,gblasso,0.087356733017262184,479,,,,,"gamma=2.0, lambda=10.0"
3507,ITIH1_prom,gblasso,0.091454076993384648,468,,,,,"gamma=2.0, lambda=10.0"
1117,ITSN1_body,gblasso,0.23101458971296898,479,,,,,"gamma=2.0, lambda=10.0"
3512,ITSN1_prom,gblasso,0.24788087212914536,468,,,,,"gamma=2.0, lambda=10.0"
1122,KALRN_body,gblasso,0.31230447107766679,479,,,,,"gamma=2.0, lambda=10.0"
3517,KALRN_prom,gblasso,0.27959515371470178,468,,,,,"gamma=2.0, lambda=10.0"
1127,KCNJ10_body,gblasso,0.16792884998369123,479,,,,,"gamma=2.0, lambda=10.0"
3522,KCNJ10_prom,gblasso,0.15797677749807579,468,,,,,"gamma=2.0, lambda=10.0"
1132,KCNMA1_body,gblasso,0.77447275141263583,479,,,,,"gamma=2.0, lambda=10.0"
3527,KCNMA1_prom,gblasso,0.8662747085507484,468,,,,,"gamma=2.0, lambda=10.0"
1137,KCNV2_body,gblasso,0.096134736167303711,479,,,,,"gamma=2.0, lambda=10.0"
3532,KCNV2_prom,gblasso,0.096426996696501621,463,,,,,"gamma=2.0, lambda=10.0"
1142,KIAA0586_body,gblasso,0.21206687233686611,479,,,,,"gamma=2.0, lambda=10.0"
1147,KIF11_body,gblasso,0.30071677323713797,479,,,,,"gamma=2.0, lambda=10.0"
3537,KIF11_prom,gblasso,0.26953314996448302,468,,,,,"gamma=2.0, lambda=10.0"
1152,KIF14_body,gblasso,0.82107250374643825,479,,,,,"gamma=2.0, lambda=10.0"
3542,KIF14_prom,gblasso,0.71809275677291728,468,,,,,"gamma=2.0, lambda=10.0"
1157,KIF23_body,gblasso,0.67349372993972267,479,,,,,"gamma=2.0, lambda=10.0"
3547,KIF23_prom,gblasso,0.80194672662439859,468,,,,,"gamma=2.0, lambda=10.0"
1162,KIF2C_body,gblasso,0.60406655746485161,479,,,,,"gamma=2.0, lambda=10.0"
3552,KIF2C_prom,gblasso,0.6202979792909411,468,,,,,"gamma=2.0, lambda=10.0"
1167,KIFC1_body,gblasso,0.4268566688178253,479,,,,,"gamma=2.0, lambda=10.0"
3557,KIFC1_prom,gblasso,0.52027937279586622,468,,,,,"gamma=2.0, lambda=10.0"
1172,KISS1_body,gblasso,0.062147748101780913,479,,,,,"gamma=2.0, lambda=10.0"
3562,KISS1_prom,gblasso,0.063505877852324477,466,,,,,"gamma=2.0, lambda=10.0"
1177,KLK3_body,gblasso,0.18817127925407859,479,,,,,"gamma=2.0, lambda=10.0"
3567,KLK3_prom,gblasso,0.18212492949719805,468,,,,,"gamma=2.0, lambda=10.0"
1182,KLKB1_body,gblasso,0.3053929470898602,479,,,,,"gamma=2.0, lambda=10.0"
3572,KLKB1_prom,gblasso,0.30494155327014477,468,,,,,"gamma=2.0, lambda=10.0"
1187,KNG1_body,gblasso,0.25944048903251044,479,,,,,"gamma=2.0, lambda=10.0"
3577,KNG1_prom,gblasso,0.27230655199313097,468,,,,,"gamma=2.0, lambda=10.0"
1192,KNTC1_body,gblasso,0.31346123193123898,479,,,,,"gamma=2.0, lambda=10.0"
1197,KRT1_body,gblasso,2.3411665022753017,479,,,,,"gamma=2.0, lambda=10.0"
3582,KRT1_prom,gblasso,2.2914641134764193,468,,,,,"gamma=2.0, lambda=10.0"
1202,KRT2_body,gblasso,0.32607348437237343,479,,,,,"gamma=2.0, lambda=10.0"
3587,KRT2_prom,gblasso,0.34193169653966071,468,,,,,"gamma=2.0, lambda=10.0"
3592,KRT33B_prom,gblasso,0.18969829777296673,468,,,,,"gamma=2.0, lambda=10.0"
1207,KRT76_body,gblasso,0.11962832780851647,479,,,,,"gamma=2.0, lambda=10.0"
3597,KRT76_prom,gblasso,0.12049478677187221,468,,,,,"gamma=2.0, lambda=10.0"
1212,KRT86_body,gblasso,1.2796206544668334,479,,,,,"gamma=2.0, lambda=10.0"
3602,KRT86_prom,gblasso,1.486734649600403,468,,,,,"gamma=2.0, lambda=10.0"
1217,LBP_body,gblasso,1.6057251993015798,479,,,,,"gamma=2.0, lambda=10.0"
3607,LBP_prom,gblasso,1.665038076271272,468,,,,,"gamma=2.0, lambda=10.0"
1222,LECT2_body,gblasso,0.18554150394040778,479,,,,,"gamma=2.0, lambda=10.0"
1227,LIG1_body,gblasso,0.26459444341810989,479,,,,,"gamma=2.0, lambda=10.0"
3612,LIG1_prom,gblasso,0.28449480384545445,468,,,,,"gamma=2.0, lambda=10.0"
1232,LIG3_body,gblasso,0.24415652823319545,479,,,,,"gamma=2.0, lambda=10.0"
3617,LIG3_prom,gblasso,0.25741076430354132,468,,,,,"gamma=2.0, lambda=10.0"
1237,LIPC_body,gblasso,0.54379011574456226,479,,,,,"gamma=2.0, lambda=10.0"
3622,LIPC_prom,gblasso,0.54155160500874022,468,,,,,"gamma=2.0, lambda=10.0"
1242,LIPF_body,gblasso,0.52741801306342273,479,,,,,"gamma=2.0, lambda=10.0"
